PLOSPaperID,round,decision_date,response_date,duration_days,stage_type
pone.0266085,0,2022-01-18,2022-01-26,8,author_revision
pone.0266088,0,2022-02-09,2022-03-03,22,author_revision
pone.0266094,0,2021-11-26,2022-01-04,39,author_revision
pone.0266094,1,2022-01-17,2022-02-22,36,author_revision
pone.0266094,2,2022-02-28,2022-03-09,9,author_revision
pone.0266096,0,2022-01-17,2022-02-27,41,author_revision
pone.0266101,0,2021-11-02,2021-12-17,45,author_revision
pone.0266101,1,2022-02-09,2022-02-14,5,author_revision
pone.0266104,0,2021-09-13,2021-09-26,13,author_revision
pone.0266104,1,2021-12-28,2022-03-01,63,author_revision
pone.0266107,0,2021-11-18,2022-02-23,97,author_revision
pone.0266108,0,2021-10-12,2022-01-02,82,author_revision
pone.0266108,1,2022-02-07,2022-02-24,17,author_revision
pone.0266108,2,2022-03-07,2022-03-13,6,author_revision
pone.0266109,0,2022-01-04,2022-02-24,51,author_revision
pone.0266111,0,2021-12-03,2022-01-16,44,author_revision
pone.0266112,0,2021-12-03,2022-02-27,86,author_revision
pone.0266113,0,2022-01-26,2022-03-09,42,author_revision
pone.0266118,0,2022-06-12,2022-07-16,34,author_revision
pone.0266125,0,2021-11-15,2022-01-09,55,author_revision
pone.0266125,1,2022-02-18,2022-02-22,4,author_revision
pone.0266128,0,2022-01-13,2022-03-08,54,author_revision
pone.0266133,0,2021-11-23,2021-12-17,24,author_revision
pone.0266133,1,2022-02-17,2022-03-02,13,author_revision
pone.0266134,0,2021-11-18,2022-01-16,59,author_revision
pone.0266134,1,2022-02-28,2022-03-06,6,author_revision
pone.0266137,0,2022-01-27,2022-02-01,5,author_revision
pone.0266137,1,2022-03-02,2022-03-09,7,author_revision
pone.0266138,0,2021-12-26,2022-03-03,67,author_revision
pone.0266139,0,2022-01-10,2022-02-24,45,author_revision
pone.0266143,0,2022-01-24,2022-03-09,44,author_revision
pone.0266145,0,2022-02-28,2022-03-07,7,author_revision
pone.0266148,0,2022-02-25,2022-03-08,11,author_revision
pone.0266151,0,2022-05-17,2022-08-14,89,author_revision
pone.0266151,1,2023-08-30,2023-09-05,6,author_revision
pone.0266154,0,2022-08-24,2022-11-08,76,author_revision
pone.0266157,0,2021-01-21,2021-07-07,167,author_revision
pone.0266157,1,2021-12-07,2021-12-12,5,author_revision
pone.0266157,2,2022-02-08,2022-02-14,6,author_revision
pone.0266158,0,2021-05-27,2021-12-23,210,author_revision
pone.0266163,0,2022-02-16,2022-02-28,12,author_revision
pone.0266178,0,2021-12-15,2022-03-01,76,author_revision
pone.0266180,0,2021-12-28,2022-03-09,71,author_revision
pone.0266185,0,2021-12-22,2022-03-11,79,author_revision
pone.0266186,0,2021-10-22,2022-02-15,116,author_revision
pone.0266189,0,2022-01-25,2022-02-18,24,author_revision
pone.0266190,0,2022-01-10,2022-02-23,44,author_revision
pone.0266193,0,2022-02-08,2022-02-17,9,author_revision
pone.0266195,0,2022-01-03,2022-01-29,26,author_revision
pone.0266195,1,2022-02-15,2022-03-04,17,author_revision
pone.0266196,0,2022-02-03,2022-02-09,6,author_revision
pone.0266196,1,2022-03-01,2022-03-10,9,author_revision
pone.0266197,0,2021-12-26,2022-02-20,56,author_revision
pone.0266201,0,2022-01-12,2022-03-09,56,author_revision
pone.0266202,0,2022-02-03,2022-03-15,40,author_revision
pone.0266203,0,2022-02-11,2022-03-04,21,author_revision
pone.0266208,0,2022-04-18,2022-06-01,44,author_revision
pone.0266208,1,2022-06-16,2022-06-20,4,author_revision
pone.0266211,0,2022-06-27,2022-07-19,22,author_revision
pone.0266212,0,2022-06-07,2022-07-18,41,author_revision
pone.0266214,0,2022-04-19,2022-05-12,23,author_revision
pone.0266216,0,2022-04-22,2022-06-20,59,author_revision
pone.0266216,1,2022-07-04,2022-07-27,23,author_revision
pone.0266217,0,2022-07-07,2022-08-12,36,author_revision
pone.0266217,1,2022-09-12,2023-01-17,127,author_revision
pone.0266218,0,2022-01-28,2022-03-13,44,author_revision
pone.0266220,0,2021-12-16,2022-03-03,77,author_revision
pone.0266222,0,2022-01-07,2022-02-20,44,author_revision
pone.0266225,0,2021-12-16,2022-01-24,39,author_revision
pone.0266230,0,2022-01-24,2022-02-05,12,author_revision
pone.0266232,0,2022-02-15,2022-03-15,28,author_revision
pone.0266238,0,2022-01-21,2022-02-25,35,author_revision
pone.0266243,0,2022-01-06,2022-01-27,21,author_revision
pone.0266245,0,2021-12-07,2022-03-03,86,author_revision
pone.0266246,0,2021-12-02,2022-02-04,64,author_revision
pone.0266247,0,2021-12-13,2022-01-22,40,author_revision
pone.0266247,1,2022-02-18,2022-03-15,25,author_revision
pone.0266252,0,2021-12-10,2022-01-31,52,author_revision
pone.0266253,0,2021-12-22,2022-03-01,69,author_revision
pone.0266254,0,2022-03-09,2022-03-14,5,author_revision
pone.0266256,0,2022-02-10,2022-03-02,20,author_revision
pone.0266260,0,2022-01-24,2022-03-16,51,author_revision
pone.0266263,0,2021-08-31,2022-02-04,157,author_revision
pone.0266263,1,2022-02-15,2022-03-15,28,author_revision
pone.0266267,0,2021-10-13,2021-11-02,20,author_revision
pone.0266267,1,2021-12-26,2022-02-08,44,author_revision
pone.0266268,0,2022-02-17,2022-02-23,6,author_revision
pone.0266269,0,2022-02-24,2022-03-16,20,author_revision
pone.0266273,0,2022-01-28,2022-03-13,44,author_revision
pone.0266276,0,2021-11-16,2022-01-09,54,author_revision
pone.0266279,0,2021-10-28,2022-03-02,125,author_revision
pone.0266282,0,2021-11-03,2022-02-10,99,author_revision
pone.0266284,0,2022-02-07,2022-03-01,22,author_revision
pone.0266285,0,2021-12-15,2022-01-28,44,author_revision
pone.0266285,1,2022-03-07,2022-03-10,3,author_revision
pone.0266291,0,2022-05-04,2022-06-21,48,author_revision
pone.0266291,1,2022-07-13,2022-08-25,43,author_revision
pone.0266291,2,2022-09-09,2022-09-21,12,author_revision
pone.0266293,0,2022-05-04,2022-07-01,58,author_revision
pone.0266293,1,2022-10-10,2022-11-18,39,author_revision
pone.0266293,2,2023-01-24,2023-03-09,44,author_revision
pone.0266294,0,2022-07-19,2022-08-25,37,author_revision
pone.0266295,0,2022-01-05,2022-03-05,59,author_revision
pone.0266305,0,2023-02-16,2023-03-07,19,author_revision
pone.0266310,0,2022-06-02,2022-07-14,42,author_revision
pone.0266310,1,2022-08-26,2022-09-12,17,author_revision
pone.0266312,0,2022-08-02,2022-08-19,17,author_revision
pone.0266312,1,2022-11-11,2022-12-24,43,author_revision
pone.0266314,0,2021-10-27,2021-12-10,44,author_revision
pone.0266314,1,2022-01-24,2022-03-17,52,author_revision
pone.0266318,0,2021-08-27,2021-09-29,33,author_revision
pone.0266322,0,2020-05-11,2020-06-01,21,author_revision
pone.0266322,1,2020-08-04,2020-08-07,3,author_revision
pone.0266322,2,2020-10-15,2020-10-28,13,author_revision
pone.0266322,3,2021-01-18,2021-02-05,18,author_revision
pone.0266322,4,2021-04-07,2021-05-21,44,author_revision
pone.0266322,5,2021-07-05,2021-07-27,22,author_revision
pone.0266322,6,2021-09-03,2021-09-14,11,author_revision
pone.0266322,7,2022-02-10,2022-02-19,9,author_revision
pone.0266332,0,2021-08-31,2021-10-10,40,author_revision
pone.0266332,1,2021-11-15,2021-11-26,11,author_revision
pone.0266334,0,2021-11-08,2022-03-08,120,author_revision
pone.0266336,0,2021-12-01,2022-02-09,70,author_revision
pone.0266341,0,2021-12-26,2022-02-14,50,author_revision
pone.0266342,0,2021-11-23,2022-01-30,68,author_revision
pone.0266343,0,2021-12-31,2022-02-11,42,author_revision
pone.0266346,0,2021-11-22,2022-02-07,77,author_revision
pone.0266347,0,2022-02-18,2022-02-25,7,author_revision
pone.0266349,0,2022-07-10,2022-08-23,44,author_revision
pone.0266352,0,2021-10-14,2022-02-25,134,author_revision
pone.0266353,0,2021-11-22,2022-02-14,84,author_revision
pone.0266356,0,2021-10-19,2021-12-11,53,author_revision
pone.0266361,0,2022-01-26,2022-03-02,35,author_revision
pone.0266367,0,2022-02-07,2022-03-02,23,author_revision
pone.0266373,0,2021-12-29,2022-02-25,58,author_revision
pone.0266374,0,2021-08-24,2022-01-18,147,author_revision
pone.0266374,1,2022-03-02,2022-03-17,15,author_revision
pone.0266376,0,2021-11-17,2022-01-28,72,author_revision
pone.0266376,1,2022-01-31,2022-03-16,44,author_revision
pone.0266377,0,2021-11-11,2022-02-12,93,author_revision
pone.0266379,0,2021-06-02,2021-08-17,76,author_revision
pone.0266379,1,2021-11-23,2021-12-22,29,author_revision
pone.0266379,2,2022-02-16,2022-03-17,29,author_revision
pone.0266380,0,2021-12-18,2022-01-19,32,author_revision
pone.0266386,0,2021-11-08,2022-01-04,57,author_revision
pone.0266386,1,2022-02-14,2022-02-16,2,author_revision
pone.0266391,0,2021-09-29,2021-12-10,72,author_revision
pone.0266391,1,2022-02-01,2022-03-14,41,author_revision
pone.0266395,0,2022-01-05,2022-02-15,41,author_revision
pone.0266399,0,2022-03-04,2022-03-08,4,author_revision
pone.0266406,0,2021-12-06,2022-01-18,43,author_revision
pone.0266406,1,2022-02-17,2022-03-16,27,author_revision
pone.0266407,0,2021-12-13,2022-02-01,50,author_revision
pone.0266408,0,2022-01-17,2022-02-12,26,author_revision
pone.0266408,1,2022-03-06,2022-03-15,9,author_revision
pone.0266413,0,2022-01-31,2022-03-15,43,author_revision
pone.0266415,0,2022-01-05,2022-02-26,52,author_revision
pone.0266420,0,2022-01-26,2022-03-16,49,author_revision
pone.0266421,0,2022-02-09,2022-03-01,20,author_revision
pone.0266422,0,2022-02-03,2022-02-13,10,author_revision
pone.0266425,0,2022-01-27,2022-02-10,14,author_revision
pone.0266425,1,2022-02-28,2022-03-03,3,author_revision
pone.0266427,0,2022-02-10,2022-02-28,18,author_revision
pone.0266430,0,2022-04-29,2022-06-13,45,author_revision
pone.0266430,1,2022-07-15,2022-08-24,40,author_revision
pone.0266430,2,2022-09-20,2022-09-22,2,author_revision
pone.0266433,0,2022-04-27,2022-10-27,183,author_revision
pone.0266435,0,2022-04-20,2022-07-18,89,author_revision
pone.0266435,1,2022-08-22,2022-10-03,42,author_revision
pone.0266440,0,2021-06-24,2021-10-19,117,author_revision
pone.0266440,1,2021-11-25,2022-02-12,79,author_revision
pone.0266441,0,2021-05-14,2021-10-26,165,author_revision
pone.0266441,1,2021-12-06,2022-02-26,82,author_revision
pone.0266448,0,2021-09-09,2021-11-16,68,author_revision
pone.0266448,1,2022-01-24,2022-03-18,53,author_revision
pone.0266451,0,2021-09-21,2022-01-14,115,author_revision
pone.0266453,0,2021-10-20,2021-11-26,37,author_revision
pone.0266453,1,2021-12-17,2022-01-10,24,author_revision
pone.0266453,2,2022-01-20,2022-02-08,19,author_revision
pone.0266454,0,2021-10-05,2021-12-02,58,author_revision
pone.0266454,1,2022-01-24,2022-02-23,30,author_revision
pone.0266455,0,2022-01-12,2022-03-17,64,author_revision
pone.0266457,0,2021-11-04,2022-02-14,102,author_revision
pone.0266457,1,2022-03-16,2022-03-18,2,author_revision
pone.0266460,0,2021-11-22,2022-01-03,42,author_revision
pone.0266462,0,2021-11-25,2022-02-12,79,author_revision
pone.0266465,0,2022-01-26,2022-02-25,30,author_revision
pone.0266466,0,2022-02-25,2022-03-08,11,author_revision
pone.0266467,0,2021-10-01,2022-01-03,94,author_revision
pone.0266469,0,2021-12-02,2022-01-14,43,author_revision
pone.0266470,0,2022-03-04,2022-03-10,6,author_revision
pone.0266472,0,2022-01-13,2022-02-09,27,author_revision
pone.0266473,0,2022-01-27,2022-03-17,49,author_revision
pone.0266476,0,2021-11-12,2022-01-19,68,author_revision
pone.0266477,0,2021-12-14,2022-01-14,31,author_revision
pone.0266477,1,2022-02-01,2022-03-08,35,author_revision
pone.0266477,2,2022-03-18,2022-03-21,3,author_revision
pone.0266478,0,2021-12-28,2022-02-02,36,author_revision
pone.0266479,0,2021-11-26,2022-01-22,57,author_revision
pone.0266479,1,2022-02-10,2022-03-17,35,author_revision
pone.0266482,0,2021-11-26,2022-01-04,39,author_revision
pone.0266482,1,2022-01-10,2022-01-11,1,author_revision
pone.0266482,2,2022-01-14,2022-02-16,33,author_revision
pone.0266482,3,2022-03-04,2022-03-05,1,author_revision
pone.0266485,0,2021-12-21,2022-01-13,23,author_revision
pone.0266485,1,2022-02-18,2022-03-01,11,author_revision
pone.0266490,0,2022-01-11,2022-03-11,59,author_revision
pone.0266491,0,2022-03-02,2022-03-16,14,author_revision
pone.0266495,0,2021-12-22,2022-01-29,38,author_revision
pone.0266495,1,2022-03-11,2022-03-20,9,author_revision
pone.0266496,0,2022-01-06,2022-01-20,14,author_revision
pone.0266496,1,2022-02-17,2022-03-18,29,author_revision
pone.0266501,0,2021-05-15,2021-09-03,111,author_revision
pone.0266501,1,2022-02-24,2022-03-06,10,author_revision
pone.0266502,0,2021-08-02,2022-02-11,193,author_revision
pone.0266503,0,2021-06-05,2021-07-12,37,author_revision
pone.0266503,1,2021-08-12,2021-09-12,31,author_revision
pone.0266503,2,2021-11-11,2021-12-09,28,author_revision
pone.0266503,3,2022-02-02,2022-03-11,37,author_revision
pone.0266505,0,2021-08-02,2022-02-01,183,author_revision
pone.0266506,0,2021-06-29,2022-01-09,194,author_revision
pone.0266506,1,2022-02-09,2022-03-21,40,author_revision
pone.0266513,0,2021-10-08,2022-02-08,123,author_revision
pone.0266516,0,2022-02-17,2022-03-07,18,author_revision
pone.0266520,0,2021-11-09,2022-02-28,111,author_revision
pone.0266522,0,2022-01-07,2022-01-20,13,author_revision
pone.0266524,0,2021-09-30,2021-11-15,46,author_revision
pone.0266524,1,2022-01-25,2022-03-03,37,author_revision
pone.0266525,0,2021-09-21,2021-10-29,38,author_revision
pone.0266525,1,2021-12-09,2022-01-11,33,author_revision
pone.0266525,2,2022-02-10,2022-02-24,14,author_revision
pone.0266526,0,2022-01-18,2022-02-02,15,author_revision
pone.0266526,1,2022-02-28,2022-03-03,3,author_revision
pone.0266526,2,2022-03-06,2022-03-14,8,author_revision
pone.0266527,0,2021-12-20,2022-02-03,45,author_revision
pone.0266528,0,2022-01-24,2022-03-07,42,author_revision
pone.0266528,1,2022-03-14,2022-03-18,4,author_revision
pone.0266539,0,2021-11-25,2021-12-22,27,author_revision
pone.0266541,0,2022-01-26,2022-02-16,21,author_revision
pone.0266541,1,2022-03-04,2022-03-16,12,author_revision
pone.0266543,0,2022-01-24,2022-02-28,35,author_revision
pone.0266554,0,2021-09-13,2021-09-21,8,author_revision
pone.0266554,1,2021-12-10,2022-01-13,34,author_revision
pone.0266554,2,2022-03-02,2022-03-07,5,author_revision
pone.0266559,0,2022-01-19,2022-03-11,51,author_revision
pone.0266561,0,2021-12-14,2022-02-09,57,author_revision
pone.0266561,1,2022-03-11,2022-03-17,6,author_revision
pone.0266561,2,2022-03-21,2022-03-21,0,author_revision
pone.0266565,0,2021-12-29,2022-03-01,62,author_revision
pone.0266566,0,2022-01-27,2022-03-09,41,author_revision
pone.0266569,0,2022-01-07,2022-01-27,20,author_revision
pone.0266569,1,2022-02-23,2022-03-14,19,author_revision
pone.0266571,0,2022-01-27,2022-03-08,40,author_revision
pone.0266572,0,2022-06-03,2022-09-09,98,author_revision
pone.0266576,0,2022-06-15,2022-08-30,76,author_revision
pone.0266576,1,2022-10-11,2022-11-15,35,author_revision
pone.0266576,2,2022-12-26,2023-01-23,28,author_revision
pone.0266580,0,2022-07-12,2022-08-15,34,author_revision
pone.0266580,1,2022-10-07,2022-11-03,27,author_revision
pone.0266580,2,2023-02-27,2023-04-13,45,author_revision
pone.0266583,0,2022-07-29,2022-08-01,3,author_revision
pone.0266583,1,2022-08-04,2022-08-06,2,author_revision
pone.0266590,0,2022-01-20,2022-03-11,50,author_revision
pone.0266597,0,2022-02-08,2022-03-11,31,author_revision
pone.0266600,0,2021-05-10,2021-09-15,128,author_revision
pone.0266600,1,2021-11-09,2021-12-20,41,author_revision
pone.0266600,2,2022-02-07,2022-02-22,15,author_revision
pone.0266602,0,2022-01-17,2022-02-03,17,author_revision
pone.0266602,1,2022-02-28,2022-03-01,1,author_revision
pone.0266608,0,2022-01-20,2022-03-14,53,author_revision
pone.0266609,0,2022-01-12,2022-02-25,44,author_revision
pone.0266609,1,2022-03-21,2022-03-22,1,author_revision
pone.0266611,0,2022-01-10,2022-01-27,17,author_revision
pone.0266611,1,2022-03-08,2022-03-16,8,author_revision
pone.0266616,0,2021-12-14,2022-02-08,56,author_revision
pone.0266618,0,2021-11-22,2022-03-07,105,author_revision
pone.0266620,0,2022-01-20,2022-03-14,53,author_revision
pone.0266631,0,2022-03-02,2022-03-08,6,author_revision
pone.0266632,0,2022-02-02,2022-02-22,20,author_revision
pone.0266633,0,2022-02-11,2022-03-11,28,author_revision
pone.0266634,0,2022-01-20,2022-02-15,26,author_revision
pone.0266636,0,2022-07-12,2022-08-04,23,author_revision
pone.0266637,0,2022-09-02,2022-10-21,49,author_revision
pone.0266637,1,2022-11-23,2023-01-07,45,author_revision
pone.0266638,0,2022-05-26,2022-07-15,50,author_revision
pone.0266642,0,2022-05-12,2022-05-31,19,author_revision
pone.0266642,1,2022-07-12,2022-08-04,23,author_revision
pone.0266647,0,2022-04-13,2022-05-07,24,author_revision
pone.0266650,0,2021-10-11,2021-12-14,64,author_revision
pone.0266650,1,2022-03-14,2022-03-18,4,author_revision
pone.0266652,0,2021-10-27,2022-01-10,75,author_revision
pone.0266652,1,2022-02-14,2022-03-23,37,author_revision
pone.0266653,0,2021-12-30,2022-02-08,40,author_revision
pone.0266656,0,2020-10-06,2021-07-26,293,author_revision
pone.0266656,1,2021-08-26,2021-11-07,73,author_revision
pone.0266656,2,2021-12-14,2022-03-23,99,author_revision
pone.0266657,0,2021-03-16,2021-07-02,108,author_revision
pone.0266657,1,2022-03-03,2022-03-23,20,author_revision
pone.0266660,0,2021-06-04,2021-09-29,117,author_revision
pone.0266660,1,2022-02-09,2022-03-24,43,author_revision
pone.0266662,0,2021-04-23,2021-06-19,57,author_revision
pone.0266662,1,2021-08-03,2021-09-04,32,author_revision
pone.0266663,0,2021-07-09,2021-10-07,90,author_revision
pone.0266663,1,2021-12-06,2021-12-20,14,author_revision
pone.0266670,0,2021-11-09,2022-03-23,134,author_revision
pone.0266671,0,2022-02-21,2022-03-16,23,author_revision
pone.0266676,0,2022-03-07,2022-03-22,15,author_revision
pone.0266677,0,2021-10-29,2022-03-02,124,author_revision
pone.0266679,0,2022-04-18,2022-04-25,7,author_revision
pone.0266682,0,2021-09-16,2021-12-14,89,author_revision
pone.0266684,0,2022-01-17,2022-03-14,56,author_revision
pone.0266687,0,2021-11-15,2022-03-09,114,author_revision
pone.0266688,0,2021-11-15,2022-01-28,74,author_revision
pone.0266688,1,2022-02-09,2022-03-23,42,author_revision
pone.0266689,0,2022-02-02,2022-02-16,14,author_revision
pone.0266689,1,2022-03-16,2022-03-22,6,author_revision
pone.0266696,0,2022-03-15,2022-03-22,7,author_revision
pone.0266703,0,2022-03-15,2022-03-19,4,author_revision
pone.0266711,0,2021-12-05,2022-02-02,59,author_revision
pone.0266711,1,2022-03-11,2022-03-18,7,author_revision
pone.0266717,0,2021-08-04,2022-01-04,153,author_revision
pone.0266718,0,2021-05-26,2021-06-27,32,author_revision
pone.0266718,1,2021-11-16,2021-12-15,29,author_revision
pone.0266718,2,2022-02-21,2022-03-25,32,author_revision
pone.0266719,0,2021-06-27,2021-08-26,60,author_revision
pone.0266719,1,2022-01-13,2022-01-27,14,author_revision
pone.0266719,2,2022-02-28,2022-03-03,3,author_revision
pone.0266719,3,2022-03-09,2022-03-11,2,author_revision
pone.0266720,0,2021-08-04,2021-10-06,63,author_revision
pone.0266720,1,2021-11-04,2022-02-03,91,author_revision
pone.0266720,2,2022-03-08,2022-03-24,16,author_revision
pone.0266723,0,2021-12-11,2022-01-15,35,author_revision
pone.0266723,1,2022-02-14,2022-03-20,34,author_revision
pone.0266729,0,2022-01-31,2022-03-04,32,author_revision
pone.0266730,0,2021-11-24,2021-12-23,29,author_revision
pone.0266730,1,2022-02-28,2022-03-19,19,author_revision
pone.0266732,0,2022-02-02,2022-02-14,12,author_revision
pone.0266732,1,2022-03-01,2022-03-18,17,author_revision
pone.0266733,0,2021-10-19,2022-01-28,101,author_revision
pone.0266733,1,2022-03-17,2022-03-24,7,author_revision
