pmid,pmc,publisher-id,doi,File,other,pii
17560319,PMC1895922,S1046-2023(07)00009-6,10.1016/j.ymeth.2007.01.006,PMC001xxxxxx/PMC1895922.xml,,
17148479,PMC1897316,,10.1093/nar/gkl913,PMC001xxxxxx/PMC1897316.xml,,
17202174,PMC1899092,,10.1093/nar/gkl1048,PMC001xxxxxx/PMC1899092.xml,,
17202164,PMC1899093,,10.1093/nar/gkl883,PMC001xxxxxx/PMC1899093.xml,,
17202170,PMC1899094,,10.1093/nar/gkl912,PMC001xxxxxx/PMC1899094.xml,,
17202168,PMC1899095,,10.1093/nar/gkl923,PMC001xxxxxx/PMC1899095.xml,,
17202160,PMC1899096,,10.1093/nar/gkl870,PMC001xxxxxx/PMC1899096.xml,,
17202167,PMC1899097,,10.1093/nar/gkl972,PMC001xxxxxx/PMC1899097.xml,,
17202175,PMC1899098,,10.1093/nar/gkl907,PMC001xxxxxx/PMC1899098.xml,,
17202166,PMC1899099,,10.1093/nar/gkl997,PMC001xxxxxx/PMC1899099.xml,,
17202162,PMC1899100,,10.1093/nar/gkl841,PMC001xxxxxx/PMC1899100.xml,,
,PMC1899101,,10.1093/nar/gkl1051,PMC001xxxxxx/PMC1899101.xml,,
17202159,PMC1899102,,10.1093/nar/gkl1041,PMC001xxxxxx/PMC1899102.xml,,
17202171,PMC1899103,,10.1093/nar/gkl836,PMC001xxxxxx/PMC1899103.xml,,
17202163,PMC1899104,,10.1093/nar/gkl891,PMC001xxxxxx/PMC1899104.xml,,
17202173,PMC1899105,,10.1093/nar/gkl945,PMC001xxxxxx/PMC1899105.xml,,
17202169,PMC1899106,,10.1093/nar/gkl823,PMC001xxxxxx/PMC1899106.xml,,
17202172,PMC1899107,,10.1093/nar/gkl806,PMC001xxxxxx/PMC1899107.xml,,
17202165,PMC1899108,,10.1093/nar/gkl770,PMC001xxxxxx/PMC1899108.xml,,
17560943,PMC1899526,S0006-291X(07)01171-0,10.1016/j.bbrc.2007.05.177,PMC001xxxxxx/PMC1899526.xml,,
17164286,PMC1903375,,10.1093/nar/gkl1046,PMC001xxxxxx/PMC1903375.xml,,
16987907,PMC1903381,,10.1093/nar/gkl544,PMC001xxxxxx/PMC1903381.xml,,
16798912,PMC1904100,,10.1093/nar/gkl430,PMC001xxxxxx/PMC1904100.xml,,
16807313,PMC1904101,,10.1093/nar/gkl416,PMC001xxxxxx/PMC1904101.xml,,
16807314,PMC1904102,,10.1093/nar/gkl424,PMC001xxxxxx/PMC1904102.xml,,
16807315,PMC1904103,,10.1093/nar/gkl427,PMC001xxxxxx/PMC1904103.xml,,
16807316,PMC1904104,,10.1093/nar/gkl377,PMC001xxxxxx/PMC1904104.xml,,
16807317,PMC1904105,,10.1093/nar/gkl429,PMC001xxxxxx/PMC1904105.xml,,
16807318,PMC1904106,,10.1093/nar/gkl387,PMC001xxxxxx/PMC1904106.xml,,
16914444,PMC1904107,,10.1093/nar/gkl477,PMC001xxxxxx/PMC1904107.xml,,
,PMC1904259,,10.1093/nar/gkm242,PMC001xxxxxx/PMC1904259.xml,,
17478522,PMC1904260,,10.1093/nar/gkm170,PMC001xxxxxx/PMC1904260.xml,,
,PMC1904261,,10.1093/nar/gkm398,PMC001xxxxxx/PMC1904261.xml,,
17478520,PMC1904262,,10.1093/nar/gkm210,PMC001xxxxxx/PMC1904262.xml,,
17485481,PMC1904263,,10.1093/nar/gkm171,PMC001xxxxxx/PMC1904263.xml,,
,PMC1904264,,10.1093/nar/gkm136,PMC001xxxxxx/PMC1904264.xml,,
17478519,PMC1904265,,10.1093/nar/gkm211,PMC001xxxxxx/PMC1904265.xml,,
17478510,PMC1904266,,10.1093/nar/gkm244,PMC001xxxxxx/PMC1904266.xml,,
17452356,PMC1904267,,10.1093/nar/gkm187,PMC001xxxxxx/PMC1904267.xml,,
17412705,PMC1904268,,10.1093/nar/gkm172,PMC001xxxxxx/PMC1904268.xml,,
17468500,PMC1904269,,10.1093/nar/gkm190,PMC001xxxxxx/PMC1904269.xml,,
17452353,PMC1904270,,10.1093/nar/gkm212,PMC001xxxxxx/PMC1904270.xml,,
17452355,PMC1904271,,10.1093/nar/gkm188,PMC001xxxxxx/PMC1904271.xml,,
17452352,PMC1904272,,10.1093/nar/gkm213,PMC001xxxxxx/PMC1904272.xml,,
17478518,PMC1904273,,10.1093/nar/gkm214,PMC001xxxxxx/PMC1904273.xml,,
17478523,PMC1904274,,10.1093/nar/gkl1133,PMC001xxxxxx/PMC1904274.xml,,
17517785,PMC1904275,,10.1093/nar/gkm250,PMC001xxxxxx/PMC1904275.xml,,
17452351,PMC1904276,,10.1093/nar/gkm215,PMC001xxxxxx/PMC1904276.xml,,
17478509,PMC1904277,,10.1093/nar/gkm248,PMC001xxxxxx/PMC1904277.xml,,
17459889,PMC1904278,,10.1093/nar/gkm200,PMC001xxxxxx/PMC1904278.xml,,
17459886,PMC1904279,,10.1093/nar/gkm233,PMC001xxxxxx/PMC1904279.xml,,
17478507,PMC1904280,,10.1093/nar/gkm251,PMC001xxxxxx/PMC1904280.xml,,
17459891,PMC1904281,,10.1093/nar/gkl1135,PMC001xxxxxx/PMC1904281.xml,,
17478508,PMC1904282,,10.1093/nar/gkm249,PMC001xxxxxx/PMC1904282.xml,,
17452354,PMC1904283,,10.1093/nar/gkm201,PMC001xxxxxx/PMC1904283.xml,,
17452358,PMC1904284,,10.1093/nar/gkm180,PMC001xxxxxx/PMC1904284.xml,,
17488853,PMC1904285,,10.1093/nar/gkm040,PMC001xxxxxx/PMC1904285.xml,,
17459888,PMC1904286,,10.1093/nar/gkm202,PMC001xxxxxx/PMC1904286.xml,,
17478514,PMC1904287,,10.1093/nar/gkm235,PMC001xxxxxx/PMC1904287.xml,,
17517788,PMC1904288,,10.1093/nar/gkm113,PMC001xxxxxx/PMC1904288.xml,,
17478498,PMC1904289,,10.1093/nar/gkm271,PMC001xxxxxx/PMC1904289.xml,,
17478499,PMC1904290,,10.1093/nar/gkm269,PMC001xxxxxx/PMC1904290.xml,,
17452357,PMC1904291,,10.1093/nar/gkm183,PMC001xxxxxx/PMC1904291.xml,,
17517787,PMC1904292,,10.1093/nar/gkm240,PMC001xxxxxx/PMC1904292.xml,,
17517768,PMC1904293,,10.1093/nar/gkm330,PMC001xxxxxx/PMC1904293.xml,,
17459887,PMC1904294,,10.1093/nar/gkm205,PMC001xxxxxx/PMC1904294.xml,,
17478495,PMC1904295,,10.1093/nar/gkm166,PMC001xxxxxx/PMC1904295.xml,,
17478511,PMC1904296,,10.1093/nar/gkm241,PMC001xxxxxx/PMC1904296.xml,,
17468501,PMC1904297,,10.1093/nar/gkm101,PMC001xxxxxx/PMC1904297.xml,,
17478521,PMC1904298,,10.1093/nar/gkm206,PMC001xxxxxx/PMC1904298.xml,,
17478512,PMC1904299,,10.1093/nar/gkm239,PMC001xxxxxx/PMC1904299.xml,,
17557112,PMC1905895,,10.1038/sj.embor.7400986,PMC001xxxxxx/PMC1905895.xml,,7400986
17557111,PMC1905900,,10.1038/sj.embor.7401002,PMC001xxxxxx/PMC1905900.xml,,7401002
17540618,PMC1906864,S1388-1981(07)00089-3,10.1016/j.bbalip.2007.04.013,PMC001xxxxxx/PMC1906864.xml,,
17593909,PMC1911197,,10.1038/msb4100155,PMC001xxxxxx/PMC1911197.xml,,msb4100155
17551509,PMC1911198,,10.1038/msb4100156,PMC001xxxxxx/PMC1911198.xml,,msb4100156
17551510,PMC1911199,,10.1038/msb4100157,PMC001xxxxxx/PMC1911199.xml,,msb4100157
17551511,PMC1911201,,10.1038/msb4100159,PMC001xxxxxx/PMC1911201.xml,,msb4100159
17551513,PMC1911202,,10.1038/msb4100160,PMC001xxxxxx/PMC1911202.xml,,msb4100160
17593911,PMC1911205,,10.1038/msb4100167,PMC001xxxxxx/PMC1911205.xml,,msb4100167
17220989,PMC1913474,b614557d,10.1039/b614557d,PMC001xxxxxx/PMC1913474.xml,,
17557078,PMC1914094,,10.1038/sj.emboj.7601746,PMC001xxxxxx/PMC1914094.xml,,7601746
17597332,PMC1914259,295,10.1007/s00262-007-0295-2,PMC001xxxxxx/PMC1914259.xml,,
17553830,PMC1919473,,10.1093/nar/gkm419,PMC001xxxxxx/PMC1919473.xml,,
17537809,PMC1919474,,10.1093/nar/gkm397,PMC001xxxxxx/PMC1919474.xml,,
17567611,PMC1919475,,10.1093/nar/gkm404,PMC001xxxxxx/PMC1919475.xml,,
17537823,PMC1919476,,10.1093/nar/gkm347,PMC001xxxxxx/PMC1919476.xml,,
17584788,PMC1919477,,10.1093/nar/gkm440,PMC001xxxxxx/PMC1919477.xml,,
17567617,PMC1919478,,10.1093/nar/gkm348,PMC001xxxxxx/PMC1919478.xml,,
17567602,PMC1919479,,10.1093/nar/gkm438,PMC001xxxxxx/PMC1919479.xml,,
17576685,PMC1919480,,10.1093/nar/gkm316,PMC001xxxxxx/PMC1919480.xml,,
17557812,PMC1919481,,10.1093/nar/gkm424,PMC001xxxxxx/PMC1919481.xml,,
17586814,PMC1919482,,10.1093/nar/gkm475,PMC001xxxxxx/PMC1919482.xml,,
17553840,PMC1919483,,10.1093/nar/gkm245,PMC001xxxxxx/PMC1919483.xml,,
17567606,PMC1919484,,10.1093/nar/gkm425,PMC001xxxxxx/PMC1919484.xml,,
17567610,PMC1919485,,10.1093/nar/gkm409,PMC001xxxxxx/PMC1919485.xml,,
17537817,PMC1919486,,10.1093/nar/gkm372,PMC001xxxxxx/PMC1919486.xml,,
17567613,PMC1919487,,10.1093/nar/gkm387,PMC001xxxxxx/PMC1919487.xml,,
17567608,PMC1919488,,10.1093/nar/gkm412,PMC001xxxxxx/PMC1919488.xml,,
17553827,PMC1919489,,10.1093/nar/gkm355,PMC001xxxxxx/PMC1919489.xml,,
17567601,PMC1919490,,10.1093/nar/gkm445,PMC001xxxxxx/PMC1919490.xml,,
17567605,PMC1919491,,10.1093/nar/gkm430,PMC001xxxxxx/PMC1919491.xml,,
17537816,PMC1919492,,10.1093/nar/gkm373,PMC001xxxxxx/PMC1919492.xml,,
17569673,PMC1919493,,10.1093/nar/gkm388,PMC001xxxxxx/PMC1919493.xml,,
17567619,PMC1919494,,10.1093/nar/gkm338,PMC001xxxxxx/PMC1919494.xml,,
17553838,PMC1919495,,10.1093/nar/gkm356,PMC001xxxxxx/PMC1919495.xml,,
17576687,PMC1919496,,10.1093/nar/gkm446,PMC001xxxxxx/PMC1919496.xml,,
17537815,PMC1919497,,10.1093/nar/gkm374,PMC001xxxxxx/PMC1919497.xml,,
17567604,PMC1919498,,10.1093/nar/gkm431,PMC001xxxxxx/PMC1919498.xml,,
17526517,PMC1919499,,10.1093/nar/gkm339,PMC001xxxxxx/PMC1919499.xml,,
17545198,PMC1919500,,10.1093/nar/gkm357,PMC001xxxxxx/PMC1919500.xml,,
17553835,PMC1919501,,10.1093/nar/gkm375,PMC001xxxxxx/PMC1919501.xml,,
17557813,PMC1919502,,10.1093/nar/gkm358,PMC001xxxxxx/PMC1919502.xml,,
17576663,PMC1919503,,10.1093/nar/gkm433,PMC001xxxxxx/PMC1919503.xml,,
17553832,PMC1919504,,10.1093/nar/gkm394,PMC001xxxxxx/PMC1919504.xml,,
17576673,PMC1919505,,10.1093/nar/gkm449,PMC001xxxxxx/PMC1919505.xml,,
17553834,PMC1919506,,10.1093/nar/gkm377,PMC001xxxxxx/PMC1919506.xml,,
17567603,PMC1919507,,10.1093/nar/gkm434,PMC001xxxxxx/PMC1919507.xml,,
17586817,PMC1919508,,10.1093/nar/gkm467,PMC001xxxxxx/PMC1919508.xml,,
17567612,PMC1919509,,10.1093/nar/gkm396,PMC001xxxxxx/PMC1919509.xml,,
17545195,PMC1919510,,10.1093/nar/gkm403,PMC001xxxxxx/PMC1919510.xml,,
17567607,PMC1919511,,10.1093/nar/gkm421,PMC001xxxxxx/PMC1919511.xml,,
17485482,PMC1920232,,10.1093/nar/gkm058,PMC001xxxxxx/PMC1920232.xml,,
17483522,PMC1920233,,10.1093/nar/gkm071,PMC001xxxxxx/PMC1920233.xml,,
17526531,PMC1920234,,10.1093/nar/gkm102,PMC001xxxxxx/PMC1920234.xml,,
17488852,PMC1920235,,10.1093/nar/gkm110,PMC001xxxxxx/PMC1920235.xml,,
17483521,PMC1920236,,10.1093/nar/gkm142,PMC001xxxxxx/PMC1920236.xml,,
17488851,PMC1920237,,10.1093/nar/gkm145,PMC001xxxxxx/PMC1920237.xml,,
17519253,PMC1920238,,10.1093/nar/gkm158,PMC001xxxxxx/PMC1920238.xml,,
17483520,PMC1920239,,10.1093/nar/gkm195,PMC001xxxxxx/PMC1920239.xml,,
17488850,PMC1920240,,10.1093/nar/gkm203,PMC001xxxxxx/PMC1920240.xml,,
17488844,PMC1920241,,10.1093/nar/gkm237,PMC001xxxxxx/PMC1920241.xml,,
17526529,PMC1920242,,10.1093/nar/gkm238,PMC001xxxxxx/PMC1920242.xml,,
17483519,PMC1920243,,10.1093/nar/gkm243,PMC001xxxxxx/PMC1920243.xml,,
17485480,PMC1920244,,10.1093/nar/gkm246,PMC001xxxxxx/PMC1920244.xml,,
17517786,PMC1920245,,10.1093/nar/gkm247,PMC001xxxxxx/PMC1920245.xml,,
17526526,PMC1920246,,10.1093/nar/gkm268,PMC001xxxxxx/PMC1920246.xml,,
17488843,PMC1920247,,10.1093/nar/gkm270,PMC001xxxxxx/PMC1920247.xml,,
17485478,PMC1920248,,10.1093/nar/gkm273,PMC001xxxxxx/PMC1920248.xml,,
17526525,PMC1920249,,10.1093/nar/gkm274,PMC001xxxxxx/PMC1920249.xml,,
17483514,PMC1920250,,10.1093/nar/gkm282,PMC001xxxxxx/PMC1920250.xml,,
17483513,PMC1920251,,10.1093/nar/gkm283,PMC001xxxxxx/PMC1920251.xml,,
17517782,PMC1920252,,10.1093/nar/gkm284,PMC001xxxxxx/PMC1920252.xml,,
17483512,PMC1920253,,10.1093/nar/gkm285,PMC001xxxxxx/PMC1920253.xml,,
17517779,PMC1920254,,10.1093/nar/gkm300,PMC001xxxxxx/PMC1920254.xml,,
17517775,PMC1920255,,10.1093/nar/gkm314,PMC001xxxxxx/PMC1920255.xml,,
17517774,PMC1920256,,10.1093/nar/gkm315,PMC001xxxxxx/PMC1920256.xml,,
17517773,PMC1920257,,10.1093/nar/gkm317,PMC001xxxxxx/PMC1920257.xml,,
17517772,PMC1920258,,10.1093/nar/gkm318,PMC001xxxxxx/PMC1920258.xml,,
17526520,PMC1920259,,10.1093/nar/gkm332,PMC001xxxxxx/PMC1920259.xml,,
17517767,PMC1920260,,10.1093/nar/gkm335,PMC001xxxxxx/PMC1920260.xml,,
17517766,PMC1920261,,10.1093/nar/gkm336,PMC001xxxxxx/PMC1920261.xml,,
17526518,PMC1920262,,10.1093/nar/gkm337,PMC001xxxxxx/PMC1920262.xml,,
17517765,PMC1920263,,10.1093/nar/gkm340,PMC001xxxxxx/PMC1920263.xml,,
17537811,PMC1920264,,10.1093/nar/gkm385,PMC001xxxxxx/PMC1920264.xml,,
17567609,PMC1920265,,10.1093/nar/gkm410,PMC001xxxxxx/PMC1920265.xml,,
17553831,PMC1920266,,10.1093/nar/gkm413,PMC001xxxxxx/PMC1920266.xml,,
17560554,PMC1920586,S0006-2952(07)00282-1,10.1016/j.bcp.2007.04.024,PMC001xxxxxx/PMC1920586.xml,,
17488849,PMC1931498,,10.1093/nar/gkm209,PMC001xxxxxx/PMC1931498.xml,,
17517762,PMC1933116,,10.1093/nar/gkm350,PMC001xxxxxx/PMC1933116.xml,,
17488848,PMC1933117,,10.1093/nar/gkm225,PMC001xxxxxx/PMC1933117.xml,,
17526519,PMC1933118,,10.1093/nar/gkm333,PMC001xxxxxx/PMC1933118.xml,,
17483510,PMC1933119,,10.1093/nar/gkm294,PMC001xxxxxx/PMC1933119.xml,,
17478496,PMC1933120,,10.1093/nar/gkm277,PMC001xxxxxx/PMC1933120.xml,,
17483515,PMC1933121,,10.1093/nar/gkm280,PMC001xxxxxx/PMC1933121.xml,,
17576680,PMC1933122,,10.1093/nar/gkm407,PMC001xxxxxx/PMC1933122.xml,,
17517778,PMC1933123,,10.1093/nar/gkm302,PMC001xxxxxx/PMC1933123.xml,,
17553836,PMC1933124,,10.1093/nar/gkm368,PMC001xxxxxx/PMC1933124.xml,,
17478502,PMC1933125,,10.1093/nar/gkm263,PMC001xxxxxx/PMC1933125.xml,,
17586823,PMC1933126,,10.1093/nar/gkm371,PMC001xxxxxx/PMC1933126.xml,,
17545199,PMC1933127,,10.1093/nar/gkm354,PMC001xxxxxx/PMC1933127.xml,,
17488846,PMC1933128,,10.1093/nar/gkm229,PMC001xxxxxx/PMC1933128.xml,,
17586821,PMC1933129,,10.1093/nar/gkm459,PMC001xxxxxx/PMC1933129.xml,,
17537826,PMC1933130,,10.1093/nar/gkm232,PMC001xxxxxx/PMC1933130.xml,,
17485473,PMC1933131,,10.1093/nar/gkm298,PMC001xxxxxx/PMC1933131.xml,,
17526521,PMC1933132,,10.1093/nar/gkm323,PMC001xxxxxx/PMC1933132.xml,,
17485472,PMC1933133,,10.1093/nar/gkm306,PMC001xxxxxx/PMC1933133.xml,,
17537810,PMC1933134,,10.1093/nar/gkm392,PMC001xxxxxx/PMC1933134.xml,,
17485479,PMC1933135,,10.1093/nar/gkm267,PMC001xxxxxx/PMC1933135.xml,,
17517784,PMC1933136,,10.1093/nar/gkm253,PMC001xxxxxx/PMC1933136.xml,,
17576682,PMC1933137,,10.1093/nar/gkm400,PMC001xxxxxx/PMC1933137.xml,,
17567615,PMC1933138,,10.1093/nar/gkm361,PMC001xxxxxx/PMC1933138.xml,,
17478513,PMC1933139,,10.1093/nar/gkm236,PMC001xxxxxx/PMC1933139.xml,,
17584795,PMC1933140,,10.1093/nar/gkm344,PMC001xxxxxx/PMC1933140.xml,,
17439967,PMC1933141,,10.1093/nar/gkm219,PMC001xxxxxx/PMC1933141.xml,,
17584796,PMC1933142,,10.1093/nar/gkm327,PMC001xxxxxx/PMC1933142.xml,,
17452347,PMC1933143,,10.1093/nar/gkm222,PMC001xxxxxx/PMC1933143.xml,,
17485476,PMC1933144,,10.1093/nar/gkm288,PMC001xxxxxx/PMC1933144.xml,,
17576686,PMC1933145,,10.1093/nar/gkm291,PMC001xxxxxx/PMC1933145.xml,,
17545202,PMC1933146,,10.1093/nar/gkm313,PMC001xxxxxx/PMC1933146.xml,,
17537814,PMC1933147,,10.1093/nar/gkm379,PMC001xxxxxx/PMC1933147.xml,,
17586822,PMC1933148,,10.1093/nar/gkm382,PMC001xxxxxx/PMC1933148.xml,,
17468499,PMC1933149,,10.1093/nar/gkm257,PMC001xxxxxx/PMC1933149.xml,,
17537820,PMC1933150,,10.1093/nar/gkm365,PMC001xxxxxx/PMC1933150.xml,,
17478504,PMC1933151,,10.1093/nar/gkm260,PMC001xxxxxx/PMC1933151.xml,,
17567616,PMC1933152,,10.1093/nar/gkm351,PMC001xxxxxx/PMC1933152.xml,,
17478515,PMC1933153,,10.1093/nar/gkm226,PMC001xxxxxx/PMC1933153.xml,,
17567620,PMC1933154,,10.1093/nar/gkm334,PMC001xxxxxx/PMC1933154.xml,,
17586824,PMC1933155,,10.1093/nar/gkm295,PMC001xxxxxx/PMC1933155.xml,,
17483516,PMC1933156,,10.1093/nar/gkm278,PMC001xxxxxx/PMC1933156.xml,,
17517771,PMC1933157,,10.1093/nar/gkm320,PMC001xxxxxx/PMC1933157.xml,,
17545194,PMC1933158,,10.1093/nar/gkm408,PMC001xxxxxx/PMC1933158.xml,,
17488837,PMC1933159,,10.1093/nar/gkm303,PMC001xxxxxx/PMC1933159.xml,,
17478501,PMC1933160,,10.1093/nar/gkm264,PMC001xxxxxx/PMC1933160.xml,,
17526512,PMC1933161,,10.1093/nar/gkm369,PMC001xxxxxx/PMC1933161.xml,,
17452350,PMC1933162,,10.1093/nar/gkm216,PMC001xxxxxx/PMC1933162.xml,,
17488839,PMC1933163,,10.1093/nar/gkm299,PMC001xxxxxx/PMC1933163.xml,,
17517764,PMC1933164,,10.1093/nar/gkm341,PMC001xxxxxx/PMC1933164.xml,,
17626053,PMC1933165,,10.1093/nar/gkm429,PMC001xxxxxx/PMC1933165.xml,,
17584797,PMC1933166,,10.1093/nar/gkm324,PMC001xxxxxx/PMC1933166.xml,,
17526523,PMC1933167,,10.1093/nar/gkm307,PMC001xxxxxx/PMC1933167.xml,,
17591612,PMC1933168,,10.1093/nar/gkm393,PMC001xxxxxx/PMC1933168.xml,,
17576678,PMC1933169,,10.1093/nar/gkm415,PMC001xxxxxx/PMC1933169.xml,,
17485471,PMC1933170,,10.1093/nar/gkm310,PMC001xxxxxx/PMC1933170.xml,,
17584794,PMC1933171,,10.1093/nar/gkm376,PMC001xxxxxx/PMC1933171.xml,,
,PMC1933172,,10.1093/nar/gkm484,PMC001xxxxxx/PMC1933172.xml,,
17553837,PMC1933173,,10.1093/nar/gkm359,PMC001xxxxxx/PMC1933173.xml,,
17526528,PMC1933174,,10.1093/nar/gkm254,PMC001xxxxxx/PMC1933174.xml,,
17537808,PMC1933175,,10.1093/nar/gkm401,PMC001xxxxxx/PMC1933175.xml,,
17537821,PMC1933176,,10.1093/nar/gkm362,PMC001xxxxxx/PMC1933176.xml,,
17553828,PMC1933177,,10.1093/nar/gkm345,PMC001xxxxxx/PMC1933177.xml,,
17478516,PMC1933178,,10.1093/nar/gkm223,PMC001xxxxxx/PMC1933178.xml,,
17485469,PMC1933179,,10.1093/nar/gkm328,PMC001xxxxxx/PMC1933179.xml,,
17485475,PMC1933180,,10.1093/nar/gkm289,PMC001xxxxxx/PMC1933180.xml,,
17537825,PMC1933181,,10.1093/nar/gkm292,PMC001xxxxxx/PMC1933181.xml,,
17488842,PMC1933182,,10.1093/nar/gkm275,PMC001xxxxxx/PMC1933182.xml,,
17553829,PMC1933183,,10.1093/nar/gkm422,PMC001xxxxxx/PMC1933183.xml,,
17478505,PMC1933184,,10.1093/nar/gkm258,PMC001xxxxxx/PMC1933184.xml,,
17537812,PMC1933185,,10.1093/nar/gkm383,PMC001xxxxxx/PMC1933185.xml,,
17537827,PMC1933186,,10.1093/nar/gkm405,PMC001xxxxxx/PMC1933186.xml,,
17586825,PMC1933187,,10.1093/nar/gkm261,PMC001xxxxxx/PMC1933187.xml,,
17526515,PMC1933188,,10.1093/nar/gkm349,PMC001xxxxxx/PMC1933188.xml,,
17452345,PMC1933189,,10.1093/nar/gkm227,PMC001xxxxxx/PMC1933189.xml,,
17545200,PMC1933190,,10.1093/nar/gkm352,PMC001xxxxxx/PMC1933190.xml,,
17485474,PMC1933191,,10.1093/nar/gkm296,PMC001xxxxxx/PMC1933191.xml,,
17488840,PMC1933192,,10.1093/nar/gkm279,PMC001xxxxxx/PMC1933192.xml,,
17526522,PMC1933193,,10.1093/nar/gkm321,PMC001xxxxxx/PMC1933193.xml,,
17584790,PMC1933194,,10.1093/nar/gkm426,PMC001xxxxxx/PMC1933194.xml,,
17526524,PMC1933195,,10.1093/nar/gkm304,PMC001xxxxxx/PMC1933195.xml,,
17483517,PMC1933196,,10.1093/nar/gkm265,PMC001xxxxxx/PMC1933196.xml,,
17553833,PMC1933197,,10.1093/nar/gkm390,PMC001xxxxxx/PMC1933197.xml,,
17452344,PMC1933198,,10.1093/nar/gkm234,PMC001xxxxxx/PMC1933198.xml,,
17478517,PMC1933199,,10.1093/nar/gkm217,PMC001xxxxxx/PMC1933199.xml,,
17545201,PMC1933200,,10.1093/nar/gkm342,PMC001xxxxxx/PMC1933200.xml,,
17439966,PMC1933201,,10.1093/nar/gkm220,PMC001xxxxxx/PMC1933201.xml,,
17488835,PMC1933202,,10.1093/nar/gkm325,PMC001xxxxxx/PMC1933202.xml,,
17485477,PMC1933203,,10.1093/nar/gkm286,PMC001xxxxxx/PMC1933203.xml,,
17517777,PMC1933204,,10.1093/nar/gkm308,PMC001xxxxxx/PMC1933204.xml,,
17485470,PMC1933205,,10.1093/nar/gkm311,PMC001xxxxxx/PMC1933205.xml,,
17478497,PMC1933206,,10.1093/nar/gkm272,PMC001xxxxxx/PMC1933206.xml,,
17526527,PMC1933207,,10.1093/nar/gkm255,PMC001xxxxxx/PMC1933207.xml,,
17537813,PMC1933208,,10.1093/nar/gkm380,PMC001xxxxxx/PMC1933208.xml,,
17567614,PMC1933209,,10.1093/nar/gkm363,PMC001xxxxxx/PMC1933209.xml,,
17517763,PMC1933210,,10.1093/nar/gkm346,PMC001xxxxxx/PMC1933210.xml,,
17452346,PMC1933211,,10.1093/nar/gkm224,PMC001xxxxxx/PMC1933211.xml,,
17517769,PMC1933212,,10.1093/nar/gkm329,PMC001xxxxxx/PMC1933212.xml,,
17517780,PMC1933213,,10.1093/nar/gkm293,PMC001xxxxxx/PMC1933213.xml,,
17488841,PMC1933214,,10.1093/nar/gkm276,PMC001xxxxxx/PMC1933214.xml,,
17584791,PMC1933215,,10.1093/nar/gkm423,PMC001xxxxxx/PMC1933215.xml,,
17517783,PMC1933216,,10.1093/nar/gkm259,PMC001xxxxxx/PMC1933216.xml,,
17631616,PMC1933217,,10.1093/nar/gkm384,PMC001xxxxxx/PMC1933217.xml,,
17488838,PMC1933218,,10.1093/nar/gkm301,PMC001xxxxxx/PMC1933218.xml,,
17584793,PMC1933219,,10.1093/nar/gkm406,PMC001xxxxxx/PMC1933219.xml,,
17478503,PMC1933220,,10.1093/nar/gkm262,PMC001xxxxxx/PMC1933220.xml,,
17537819,PMC1933221,,10.1093/nar/gkm367,PMC001xxxxxx/PMC1933221.xml,,
17537818,PMC1933222,,10.1093/nar/gkm370,PMC001xxxxxx/PMC1933222.xml,,
17488847,PMC1933223,,10.1093/nar/gkm228,PMC001xxxxxx/PMC1933223.xml,,
17553839,PMC1933224,,10.1093/nar/gkm353,PMC001xxxxxx/PMC1933224.xml,,
17526530,PMC1933225,,10.1093/nar/gkm231,PMC001xxxxxx/PMC1933225.xml,,
17584798,PMC1933226,,10.1093/nar/gkm319,PMC001xxxxxx/PMC1933226.xml,,
17584799,PMC1933227,,10.1093/nar/gkm297,PMC001xxxxxx/PMC1933227.xml,,
17517770,PMC1933228,,10.1093/nar/gkm322,PMC001xxxxxx/PMC1933228.xml,,
17576675,PMC1933229,,10.1093/nar/gkm427,PMC001xxxxxx/PMC1933229.xml,,
17488836,PMC1933230,,10.1093/nar/gkm305,PMC001xxxxxx/PMC1933230.xml,,
17478500,PMC1933231,,10.1093/nar/gkm266,PMC001xxxxxx/PMC1933231.xml,,
17631615,PMC1933232,,10.1093/nar/gkm391,PMC001xxxxxx/PMC1933232.xml,,
17478506,PMC1933233,,10.1093/nar/gkm252,PMC001xxxxxx/PMC1933233.xml,,
17537822,PMC1933234,,10.1093/nar/gkm360,PMC001xxxxxx/PMC1933234.xml,,
17526516,PMC1933235,,10.1093/nar/gkm343,PMC001xxxxxx/PMC1933235.xml,,
17452349,PMC1933236,,10.1093/nar/gkm218,PMC001xxxxxx/PMC1933236.xml,,
17537824,PMC1933237,,10.1093/nar/gkm326,PMC001xxxxxx/PMC1933237.xml,,
17452348,PMC1933238,,10.1093/nar/gkm221,PMC001xxxxxx/PMC1933238.xml,,
17483511,PMC1933239,,10.1093/nar/gkm287,PMC001xxxxxx/PMC1933239.xml,,
17567618,PMC1933240,,10.1093/nar/gkm309,PMC001xxxxxx/PMC1933240.xml,,
17517781,PMC1933241,,10.1093/nar/gkm290,PMC001xxxxxx/PMC1933241.xml,,
17517776,PMC1933242,,10.1093/nar/gkm312,PMC001xxxxxx/PMC1933242.xml,,
17545197,PMC1933243,,10.1093/nar/gkm378,PMC001xxxxxx/PMC1933243.xml,,
17483518,PMC1933244,,10.1093/nar/gkm256,PMC001xxxxxx/PMC1933244.xml,,
