pmid,pmc,doi,File,publisher-id,pii,other
15676069,PMC551519,10.1186/1472-684X-4-1,PMC000xxxxxx/PMC551519.xml,1472-684X-4-1,,
15720724,PMC551520,10.1186/jbiol20,PMC000xxxxxx/PMC551520.xml,jbiol20,,
15693940,PMC551531,10.1186/gb-2005-6-2-r11,PMC000xxxxxx/PMC551531.xml,gb-2005-6-2-r11,,
15693941,PMC551532,10.1186/gb-2005-6-2-r12,PMC000xxxxxx/PMC551532.xml,gb-2005-6-2-r12,,
15693942,PMC551533,10.1186/gb-2005-6-2-r13,PMC000xxxxxx/PMC551533.xml,gb-2005-6-2-r13,,
15693943,PMC551534,10.1186/gb-2005-6-2-r14,PMC000xxxxxx/PMC551534.xml,gb-2005-6-2-r14,,
15693944,PMC551535,10.1186/gb-2005-6-2-r15,PMC000xxxxxx/PMC551535.xml,gb-2005-6-2-r15,,
15693945,PMC551536,10.1186/gb-2005-6-2-r16,PMC000xxxxxx/PMC551536.xml,gb-2005-6-2-r16,,
15693946,PMC551537,10.1186/gb-2005-6-2-r17,PMC000xxxxxx/PMC551537.xml,gb-2005-6-2-r17,,
15693947,PMC551538,10.1186/gb-2005-6-2-r18,PMC000xxxxxx/PMC551538.xml,gb-2005-6-2-r18,,
15693948,PMC551539,10.1186/gb-2005-6-2-r19,PMC000xxxxxx/PMC551539.xml,gb-2005-6-2-r19,,
15693949,PMC551540,10.1186/gb-2005-6-2-r20,PMC000xxxxxx/PMC551540.xml,gb-2005-6-2-r20,,
15693950,PMC551541,10.1186/gb-2005-6-2-r21,PMC000xxxxxx/PMC551541.xml,gb-2005-6-2-r21,,
15707485,PMC551591,10.1186/1465-9921-6-17,PMC000xxxxxx/PMC551591.xml,1465-9921-6-17,,
15723703,PMC551592,10.1186/1465-9921-6-19,PMC000xxxxxx/PMC551592.xml,1465-9921-6-19,,
15723705,PMC551593,10.1186/1479-5876-3-9,PMC000xxxxxx/PMC551593.xml,1479-5876-3-9,,
15725360,PMC551594,10.1186/1743-7075-2-6,PMC000xxxxxx/PMC551594.xml,1743-7075-2-6,,
15710044,PMC551595,10.1186/1475-2867-5-3,PMC000xxxxxx/PMC551595.xml,1475-2867-5-3,,
15703079,PMC551596,10.1186/1742-4690-2-8,PMC000xxxxxx/PMC551596.xml,1742-4690-2-8,,
15715910,PMC551597,10.1186/1742-6413-2-4,PMC000xxxxxx/PMC551597.xml,1742-6413-2-4,,
15707491,PMC551598,10.1186/1471-2474-6-8,PMC000xxxxxx/PMC551598.xml,1471-2474-6-8,,
15715904,PMC551599,10.1186/1471-2091-6-1,PMC000xxxxxx/PMC551599.xml,1471-2091-6-1,,
15717930,PMC551600,10.1186/1471-2105-6-32,PMC000xxxxxx/PMC551600.xml,1471-2105-6-32,,
15725357,PMC551601,10.1186/1471-2105-6-35,PMC000xxxxxx/PMC551601.xml,1471-2105-6-35,,
15707501,PMC551602,10.1186/1471-2148-5-14,PMC000xxxxxx/PMC551602.xml,1471-2148-5-14,,
15713228,PMC551603,10.1186/1471-2156-6-7,PMC000xxxxxx/PMC551603.xml,1471-2156-6-7,,
15720711,PMC551604,10.1186/1471-2164-6-21,PMC000xxxxxx/PMC551604.xml,1471-2164-6-21,,
15720708,PMC551605,10.1186/1471-2199-6-4,PMC000xxxxxx/PMC551605.xml,1471-2199-6-4,,
15715914,PMC551606,10.1186/1471-2296-6-7,PMC000xxxxxx/PMC551606.xml,1471-2296-6-7,,
15707504,PMC551607,10.1186/1471-2334-5-8,PMC000xxxxxx/PMC551607.xml,1471-2334-5-8,,
15725358,PMC551608,10.1186/1471-2377-5-4,PMC000xxxxxx/PMC551608.xml,1471-2377-5-4,,
15720720,PMC551609,10.1186/1471-2393-5-3,PMC000xxxxxx/PMC551609.xml,1471-2393-5-3,,
15720716,PMC551610,10.1186/1471-2458-5-17,PMC000xxxxxx/PMC551610.xml,1471-2458-5-17,,
15710040,PMC551611,10.1186/1472-6807-5-4,PMC000xxxxxx/PMC551611.xml,1472-6807-5-4,,
15713231,PMC551612,10.1186/1472-6947-5-3,PMC000xxxxxx/PMC551612.xml,1472-6947-5-3,,
15707483,PMC551613,10.1186/1741-7007-3-3,PMC000xxxxxx/PMC551613.xml,1741-7007-3-3,,
15713229,PMC551614,10.1186/1471-2326-5-3,PMC000xxxxxx/PMC551614.xml,1471-2326-5-3,,
15701167,PMC551615,10.1186/1471-2350-6-6,PMC000xxxxxx/PMC551615.xml,1471-2350-6-6,,
15720714,PMC551616,10.1186/1471-2156-6-9,PMC000xxxxxx/PMC551616.xml,1471-2156-6-9,,
15740621,PMC552302,10.1186/1743-0003-2-6,PMC000xxxxxx/PMC552302.xml,1743-0003-2-6,,
15720717,PMC552303,10.1186/1471-2164-6-22,PMC000xxxxxx/PMC552303.xml,1471-2164-6-22,,
15710047,PMC552304,10.1186/1471-2202-6-11,PMC000xxxxxx/PMC552304.xml,1471-2202-6-11,,
15691371,PMC552305,10.1186/1471-2334-5-7,PMC000xxxxxx/PMC552305.xml,1471-2334-5-7,,
15717934,PMC552306,10.1186/1471-2377-5-3,PMC000xxxxxx/PMC552306.xml,1471-2377-5-3,,
15705207,PMC552307,10.1186/1471-2415-5-1,PMC000xxxxxx/PMC552307.xml,1471-2415-5-1,,
15720726,PMC552308,10.1186/1471-244X-5-10,PMC000xxxxxx/PMC552308.xml,1471-244X-5-10,,
15707484,PMC552309,10.1186/1471-2466-5-3,PMC000xxxxxx/PMC552309.xml,1471-2466-5-3,,
15720725,PMC552310,10.1186/1471-2474-6-10,PMC000xxxxxx/PMC552310.xml,1471-2474-6-10,,
15723704,PMC552311,10.1186/1471-2482-5-1,PMC000xxxxxx/PMC552311.xml,1471-2482-5-1,,
15715917,PMC552312,10.1186/1472-6963-5-14,PMC000xxxxxx/PMC552312.xml,1472-6963-5-14,,
15710042,PMC552313,10.1186/1741-7007-3-4,PMC000xxxxxx/PMC552313.xml,1741-7007-3-4,,
15703069,PMC552314,10.1186/1471-2105-6-24,PMC000xxxxxx/PMC552314.xml,1471-2105-6-24,,
15707486,PMC552315,10.1186/1471-2105-6-28,PMC000xxxxxx/PMC552315.xml,1471-2105-6-28,,
15717923,PMC552316,10.1186/1472-684X-4-2,PMC000xxxxxx/PMC552316.xml,1472-684X-4-2,,
15667658,PMC552317,10.1186/1471-2105-6-16,PMC000xxxxxx/PMC552317.xml,1471-2105-6-16,,
15717925,PMC552318,10.1186/1471-213X-5-4,PMC000xxxxxx/PMC552318.xml,1471-213X-5-4,,
15707488,PMC552319,10.1186/1475-2859-4-6,PMC000xxxxxx/PMC552319.xml,1475-2859-4-6,,
15715909,PMC552320,10.1186/1475-2867-5-4,PMC000xxxxxx/PMC552320.xml,1475-2867-5-4,,
15720713,PMC552321,10.1186/1475-2875-4-12,PMC000xxxxxx/PMC552321.xml,1475-2875-4-12,,
,PMC552322,10.1186/1475-925X-4-8,PMC000xxxxxx/PMC552322.xml,1475-925X-4-8,,
15717935,PMC552323,10.1186/1477-3155-3-2,PMC000xxxxxx/PMC552323.xml,1477-3155-3-2,,
15707500,PMC552324,10.1186/1477-7819-3-10,PMC000xxxxxx/PMC552324.xml,1477-7819-3-10,,
15723695,PMC552325,10.1186/1477-7819-3-13,PMC000xxxxxx/PMC552325.xml,1477-7819-3-13,,
15730563,PMC552326,10.1186/1477-7819-3-14,PMC000xxxxxx/PMC552326.xml,1477-7819-3-14,,
15707489,PMC552327,10.1186/1743-422X-2-10,PMC000xxxxxx/PMC552327.xml,1743-422X-2-10,,
15710048,PMC552328,10.1186/1743-422X-2-11,PMC000xxxxxx/PMC552328.xml,1743-422X-2-11,,
15725355,PMC552329,10.1186/1743-422X-2-12,PMC000xxxxxx/PMC552329.xml,1743-422X-2-12,,
15707492,PMC552330,10.1186/1743-422X-2-9,PMC000xxxxxx/PMC552330.xml,1743-422X-2-9,,
15720728,PMC552331,10.1186/1743-8462-2-3,PMC000xxxxxx/PMC552331.xml,1743-8462-2-3,,
15683539,PMC552332,10.1186/1478-811X-3-2,PMC000xxxxxx/PMC552332.xml,1478-811X-3-2,,
15720721,PMC552333,10.1186/1477-7800-2-4,PMC000xxxxxx/PMC552333.xml,1477-7800-2-4,,
15715911,PMC552334,10.1186/1742-6413-2-5,PMC000xxxxxx/PMC552334.xml,1742-6413-2-5,,
15733322,PMC552335,10.1186/1743-0003-2-2,PMC000xxxxxx/PMC552335.xml,1743-0003-2-2,,
15723702,PMC552336,10.1186/1743-7075-2-5,PMC000xxxxxx/PMC552336.xml,1743-7075-2-5,,
15715906,PMC553963,10.1186/1471-2121-6-7,PMC000xxxxxx/PMC553963.xml,1471-2121-6-7,,
15725347,PMC553964,10.1186/1471-2105-6-36,PMC000xxxxxx/PMC553964.xml,1471-2105-6-36,,
15717927,PMC553965,10.1186/1471-2164-6-20,PMC000xxxxxx/PMC553965.xml,1471-2164-6-20,,
15717926,PMC553966,10.1186/1471-2407-5-17,PMC000xxxxxx/PMC553966.xml,1471-2407-5-17,,
15733316,PMC553967,10.1186/1471-2458-5-19,PMC000xxxxxx/PMC553967.xml,1471-2458-5-19,,
15723699,PMC553968,10.1186/1472-6920-5-8,PMC000xxxxxx/PMC553968.xml,1472-6920-5-8,,
15713233,PMC553969,10.1186/1471-2105-6-31,PMC000xxxxxx/PMC553969.xml,1471-2105-6-31,,
15733315,PMC553970,10.1186/1471-2261-5-6,PMC000xxxxxx/PMC553970.xml,1471-2261-5-6,,
15737232,PMC553971,10.1186/1472-6823-5-1,PMC000xxxxxx/PMC553971.xml,1472-6823-5-1,,
15727683,PMC553972,10.1186/1471-2393-5-5,PMC000xxxxxx/PMC553972.xml,1471-2393-5-5,,
15717924,PMC553973,10.1186/1471-2121-6-8,PMC000xxxxxx/PMC553973.xml,1471-2121-6-8,,
15710039,PMC553974,10.1186/1471-2164-6-16,PMC000xxxxxx/PMC553974.xml,1471-2164-6-16,,
15725350,PMC553975,10.1186/1472-684X-4-3,PMC000xxxxxx/PMC553975.xml,1472-684X-4-3,,
15707480,PMC553976,10.1186/1472-6750-5-7,PMC000xxxxxx/PMC553976.xml,1472-6750-5-7,,
15713227,PMC553977,10.1186/1472-6750-5-8,PMC000xxxxxx/PMC553977.xml,1472-6750-5-8,,
15707481,PMC553978,10.1186/1472-6785-5-2,PMC000xxxxxx/PMC553978.xml,1472-6785-5-2,,
15713232,PMC553979,10.1186/1472-6882-5-3,PMC000xxxxxx/PMC553979.xml,1472-6882-5-3,,
15720729,PMC553980,10.1186/1471-2229-5-2,PMC000xxxxxx/PMC553980.xml,1471-2229-5-2,,
15715916,PMC553981,10.1186/1471-2288-5-8,PMC000xxxxxx/PMC553981.xml,1471-2288-5-8,,
15723709,PMC553982,10.1186/1471-2407-5-21,PMC000xxxxxx/PMC553982.xml,1471-2407-5-21,,
15737235,PMC553983,10.1186/1472-6939-6-2,PMC000xxxxxx/PMC553983.xml,1472-6939-6-2,,
15715907,PMC553984,10.1186/1471-2202-6-12,PMC000xxxxxx/PMC553984.xml,1471-2202-6-12,,
15733326,PMC553985,10.1186/1472-6963-5-17,PMC000xxxxxx/PMC553985.xml,1472-6963-5-17,,
15703071,PMC553986,10.1186/1475-2891-4-4,PMC000xxxxxx/PMC553986.xml,1475-2891-4-4,,
15715913,PMC553987,10.1186/1742-4690-2-10,PMC000xxxxxx/PMC553987.xml,1742-4690-2-10,,
15733325,PMC553988,10.1186/1468-6708-6-2,PMC000xxxxxx/PMC553988.xml,1468-6708-6-2,,
15670330,PMC553989,10.1186/1478-7547-3-2,PMC000xxxxxx/PMC553989.xml,1478-7547-3-2,,
15730559,PMC553990,10.1186/1477-7800-2-5,PMC000xxxxxx/PMC553990.xml,1477-7800-2-5,,
15733328,PMC553991,10.1186/1742-4682-2-6,PMC000xxxxxx/PMC553991.xml,1742-4682-2-6,,
15733321,PMC553992,10.1186/1742-2094-2-8,PMC000xxxxxx/PMC553992.xml,1742-2094-2-8,,
15705206,PMC553993,10.1186/1465-9921-6-15,PMC000xxxxxx/PMC553993.xml,1465-9921-6-15,,
15727685,PMC553994,10.1186/1743-422X-2-13,PMC000xxxxxx/PMC553994.xml,1743-422X-2-13,,
15725359,PMC553995,10.1186/1742-2094-2-6,PMC000xxxxxx/PMC553995.xml,1742-2094-2-6,,
15723706,PMC553996,10.1186/1475-2875-4-13,PMC000xxxxxx/PMC553996.xml,1475-2875-4-13,,
15737242,PMC553997,10.1186/1476-7120-3-5,PMC000xxxxxx/PMC553997.xml,1476-7120-3-5,,
15715912,PMC553998,10.1186/1742-4933-2-4,PMC000xxxxxx/PMC553998.xml,1742-4933-2-4,,
15737241,PMC553999,10.1186/1743-0003-2-3,PMC000xxxxxx/PMC553999.xml,1743-0003-2-3,,
15740623,PMC554000,10.1186/1743-0003-2-4,PMC000xxxxxx/PMC554000.xml,1743-0003-2-4,,
15730566,PMC554085,10.1186/1477-5956-3-2,PMC000xxxxxx/PMC554085.xml,1477-5956-3-2,,
15713234,PMC554086,10.1186/1742-4690-2-9,PMC000xxxxxx/PMC554086.xml,1742-4690-2-9,,
15740618,PMC554087,10.1186/1742-9994-2-4,PMC000xxxxxx/PMC554087.xml,1742-9994-2-4,,
15727682,PMC554088,10.1186/1475-2891-4-8,PMC000xxxxxx/PMC554088.xml,1475-2891-4-8,,
15740625,PMC554089,10.1186/1477-7819-3-15,PMC000xxxxxx/PMC554089.xml,1477-7819-3-15,,
15733319,PMC554090,10.1186/1743-7075-2-7,PMC000xxxxxx/PMC554090.xml,1743-7075-2-7,,
15745449,PMC554091,10.1186/1475-2891-4-10,PMC000xxxxxx/PMC554091.xml,1475-2891-4-10,,
15715915,PMC554092,10.1186/1742-9994-2-3,PMC000xxxxxx/PMC554092.xml,1742-9994-2-3,,
15737239,PMC554093,10.1186/1476-511X-4-5,PMC000xxxxxx/PMC554093.xml,1476-511X-4-5,,
15740620,PMC554094,10.1186/1476-7120-3-6,PMC000xxxxxx/PMC554094.xml,1476-7120-3-6,,
15723694,PMC554095,10.1186/1478-4505-3-3,PMC000xxxxxx/PMC554095.xml,1478-4505-3-3,,
15707482,PMC554096,10.1186/1471-2350-6-7,PMC000xxxxxx/PMC554096.xml,1471-2350-6-7,,
15713235,PMC554097,10.1186/1471-2121-6-6,PMC000xxxxxx/PMC554097.xml,1471-2121-6-6,,
15720718,PMC554098,10.1186/1471-2156-6-10,PMC000xxxxxx/PMC554098.xml,1471-2156-6-10,,
15715908,PMC554099,10.1186/1471-2156-6-8,PMC000xxxxxx/PMC554099.xml,1471-2156-6-8,,
15710041,PMC554100,10.1186/1471-2164-6-15,PMC000xxxxxx/PMC554100.xml,1471-2164-6-15,,
15720710,PMC554101,10.1186/1471-230X-5-5,PMC000xxxxxx/PMC554101.xml,1471-230X-5-5,,
15717933,PMC554102,10.1186/1471-2407-5-18,PMC000xxxxxx/PMC554102.xml,1471-2407-5-18,,
15737240,PMC554103,10.1186/1741-7007-3-5,PMC000xxxxxx/PMC554103.xml,1741-7007-3-5,,
15707502,PMC554104,10.1186/1741-7015-3-5,PMC000xxxxxx/PMC554104.xml,1741-7015-3-5,,
15725345,PMC554105,10.1186/1471-2334-5-9,PMC000xxxxxx/PMC554105.xml,1471-2334-5-9,,
15723701,PMC554106,10.1186/1472-6963-5-16,PMC000xxxxxx/PMC554106.xml,1472-6963-5-16,,
15725348,PMC554107,10.1186/1471-213X-5-5,PMC000xxxxxx/PMC554107.xml,1471-213X-5-5,,
15720715,PMC554108,10.1186/1471-2407-5-20,PMC000xxxxxx/PMC554108.xml,1471-2407-5-20,,
15723696,PMC554109,10.1186/1472-698X-5-1,PMC000xxxxxx/PMC554109.xml,1472-698X-5-1,,
15733324,PMC554110,10.1186/1471-2202-6-14,PMC000xxxxxx/PMC554110.xml,1471-2202-6-14,,
15727686,PMC554111,10.1186/1471-2474-6-11,PMC000xxxxxx/PMC554111.xml,1471-2474-6-11,,
15725352,PMC554112,10.1186/1471-2148-5-18,PMC000xxxxxx/PMC554112.xml,1471-2148-5-18,,
15715905,PMC554113,10.1186/1471-2164-6-17,PMC000xxxxxx/PMC554113.xml,1471-2164-6-17,,
15725361,PMC554114,10.1186/1471-244X-5-11,PMC000xxxxxx/PMC554114.xml,1471-244X-5-11,,
15723708,PMC554115,10.1186/1471-2296-6-8,PMC000xxxxxx/PMC554115.xml,1471-2296-6-8,,
15730565,PMC554116,10.1186/1471-244X-5-12,PMC000xxxxxx/PMC554116.xml,1471-244X-5-12,,
15740619,PMC554756,10.1186/1476-9433-4-2,PMC000xxxxxx/PMC554756.xml,1476-9433-4-2,,
15737238,PMC554757,10.1186/1742-4690-2-13,PMC000xxxxxx/PMC554757.xml,1742-4690-2-13,,
15730562,PMC554758,10.1186/1743-422X-2-16,PMC000xxxxxx/PMC554758.xml,1743-422X-2-16,,
15730561,PMC554759,10.1186/1742-2094-2-7,PMC000xxxxxx/PMC554759.xml,1742-2094-2-7,,
15743534,PMC554760,10.1186/1742-4690-2-14,PMC000xxxxxx/PMC554760.xml,1742-4690-2-14,,
15740629,PMC554761,10.1186/1465-9921-6-22,PMC000xxxxxx/PMC554761.xml,1465-9921-6-22,,
15740626,PMC554762,10.1186/1476-4598-4-10,PMC000xxxxxx/PMC554762.xml,1476-4598-4-10,,
15725349,PMC554763,10.1186/1471-2148-5-19,PMC000xxxxxx/PMC554763.xml,1471-2148-5-19,,
15730557,PMC554764,10.1186/1475-2875-4-14,PMC000xxxxxx/PMC554764.xml,1475-2875-4-14,,
15740633,PMC554765,10.1186/1479-5876-3-10,PMC000xxxxxx/PMC554765.xml,1479-5876-3-10,,
15733317,PMC554766,10.1186/1476-069X-4-3,PMC000xxxxxx/PMC554766.xml,1476-069X-4-3,,
15720709,PMC554767,10.1186/1472-6963-5-15,PMC000xxxxxx/PMC554767.xml,1472-6963-5-15,,
15717928,PMC554768,10.1186/1471-2407-5-19,PMC000xxxxxx/PMC554768.xml,1471-2407-5-19,,
15740627,PMC554769,10.1186/1471-2164-6-27,PMC000xxxxxx/PMC554769.xml,1471-2164-6-27,,
15743517,PMC554770,10.1186/1471-2229-5-3,PMC000xxxxxx/PMC554770.xml,1471-2229-5-3,,
15723707,PMC554771,10.1186/1471-2393-5-4,PMC000xxxxxx/PMC554771.xml,1471-2393-5-4,,
15752428,PMC554772,10.1186/1741-7007-3-6,PMC000xxxxxx/PMC554772.xml,1741-7007-3-6,,
15733318,PMC554773,10.1186/1471-2164-6-25,PMC000xxxxxx/PMC554773.xml,1471-2164-6-25,,
15743523,PMC554774,10.1186/1471-2288-5-10,PMC000xxxxxx/PMC554774.xml,1471-2288-5-10,,
15725363,PMC554775,10.1186/1472-6890-5-3,PMC000xxxxxx/PMC554775.xml,1472-6890-5-3,,
15713237,PMC554776,10.1186/1471-2148-5-16,PMC000xxxxxx/PMC554776.xml,1471-2148-5-16,,
15723698,PMC554777,10.1186/1471-2148-5-17,PMC000xxxxxx/PMC554777.xml,1471-2148-5-17,,
15725362,PMC554778,10.1186/1471-2148-5-20,PMC000xxxxxx/PMC554778.xml,1471-2148-5-20,,
15740630,PMC554779,10.1186/1471-2296-6-9,PMC000xxxxxx/PMC554779.xml,1471-2296-6-9,,
15743538,PMC554780,10.1186/1471-244X-5-13,PMC000xxxxxx/PMC554780.xml,1471-244X-5-13,,
15740616,PMC554781,10.1186/1471-2091-6-2,PMC000xxxxxx/PMC554781.xml,1471-2091-6-2,,
15723693,PMC554782,10.1186/1471-2105-6-34,PMC000xxxxxx/PMC554782.xml,1471-2105-6-34,,
15740611,PMC554783,10.1186/1471-2156-6-11,PMC000xxxxxx/PMC554783.xml,1471-2156-6-11,,
15727681,PMC554784,10.1186/1471-2288-5-9,PMC000xxxxxx/PMC554784.xml,1471-2288-5-9,,
15730554,PMC554785,10.1186/1471-2458-5-18,PMC000xxxxxx/PMC554785.xml,1471-2458-5-18,,
15743518,PMC554786,10.1186/1471-2148-5-21,PMC000xxxxxx/PMC554786.xml,1471-2148-5-21,,
15725346,PMC554787,10.1186/1472-6955-4-3,PMC000xxxxxx/PMC554787.xml,1472-6955-4-3,,
15717921,PMC554971,10.1186/1478-7954-3-1,PMC000xxxxxx/PMC554971.xml,1478-7954-3-1,,
15707503,PMC554972,10.1186/1471-2148-5-15,PMC000xxxxxx/PMC554972.xml,1471-2148-5-15,,
15737236,PMC554973,10.1186/1475-2891-4-9,PMC000xxxxxx/PMC554973.xml,1475-2891-4-9,,
15745443,PMC554974,10.1186/1471-2458-5-20,PMC000xxxxxx/PMC554974.xml,1471-2458-5-20,,
15725353,PMC554975,10.1186/1742-4690-2-11,PMC000xxxxxx/PMC554975.xml,1742-4690-2-11,,
15730553,PMC554976,10.1186/1478-7954-3-2,PMC000xxxxxx/PMC554976.xml,1478-7954-3-2,,
15755324,PMC554977,10.1186/1471-2482-5-3,PMC000xxxxxx/PMC554977.xml,1471-2482-5-3,,
15730558,PMC554978,10.1186/1477-7827-3-8,PMC000xxxxxx/PMC554978.xml,1477-7827-3-8,,
15725351,PMC554979,10.1186/1465-9921-6-20,PMC000xxxxxx/PMC554979.xml,1465-9921-6-20,,
15730555,PMC554980,10.1186/1478-4491-3-2,PMC000xxxxxx/PMC554980.xml,1478-4491-3-2,,
15743529,PMC554981,10.1186/1476-4598-4-11,PMC000xxxxxx/PMC554981.xml,1476-4598-4-11,,
15727684,PMC554982,10.1186/1743-422X-2-14,PMC000xxxxxx/PMC554982.xml,1743-422X-2-14,,
,PMC554983,10.1186/1475-925X-4-13,PMC000xxxxxx/PMC554983.xml,1475-925X-4-13,,
15725356,PMC554984,10.1186/1742-4933-2-5,PMC000xxxxxx/PMC554984.xml,1742-4933-2-5,,
15752433,PMC554985,10.1186/1471-2415-5-3,PMC000xxxxxx/PMC554985.xml,1471-2415-5-3,,
15745448,PMC554986,10.1186/1471-2431-5-1,PMC000xxxxxx/PMC554986.xml,1471-2431-5-1,,
15740613,PMC554987,10.1186/1472-6831-5-1,PMC000xxxxxx/PMC554987.xml,1472-6831-5-1,,
15748288,PMC554988,10.1186/1471-2458-5-21,PMC000xxxxxx/PMC554988.xml,1471-2458-5-21,,
15743539,PMC554989,10.1186/1471-2121-6-9,PMC000xxxxxx/PMC554989.xml,1471-2121-6-9,,
15723710,PMC554990,10.1186/1472-6785-5-3,PMC000xxxxxx/PMC554990.xml,1472-6785-5-3,,
15757513,PMC554991,10.1186/1472-6882-5-5,PMC000xxxxxx/PMC554991.xml,1472-6882-5-5,,
15745445,PMC554992,10.1186/1471-230X-5-8,PMC000xxxxxx/PMC554992.xml,1471-230X-5-8,,
15752431,PMC554993,10.1186/1471-2350-6-9,PMC000xxxxxx/PMC554993.xml,1471-2350-6-9,,
15748295,PMC554994,10.1186/1471-2105-6-43,PMC000xxxxxx/PMC554994.xml,1471-2105-6-43,,
15743516,PMC554995,10.1186/1472-698X-5-2,PMC000xxxxxx/PMC554995.xml,1472-698X-5-2,,
,PMC554996,10.1186/1471-2091-6-3,PMC000xxxxxx/PMC554996.xml,1471-2091-6-3,,
15755319,PMC554997,10.1186/1472-6874-5-2,PMC000xxxxxx/PMC554997.xml,1472-6874-5-2,,
15740617,PMC554998,10.1186/1472-6890-5-4,PMC000xxxxxx/PMC554998.xml,1472-6890-5-4,,
15707496,PMC555463,10.1186/1471-2474-6-7,PMC000xxxxxx/PMC555463.xml,1471-2474-6-7,,
15710037,PMC555464,10.1186/1471-2105-6-30,PMC000xxxxxx/PMC555464.xml,1471-2105-6-30,,
15760480,PMC555532,10.1186/1471-2121-6-13,PMC000xxxxxx/PMC555532.xml,1471-2121-6-13,,
15760463,PMC555533,10.1186/1471-213X-5-6,PMC000xxxxxx/PMC555533.xml,1471-213X-5-6,,
15740628,PMC555534,10.1186/1471-2407-5-23,PMC000xxxxxx/PMC555534.xml,1471-2407-5-23,,
15740624,PMC555535,10.1186/1743-422X-2-18,PMC000xxxxxx/PMC555535.xml,1743-422X-2-18,,
15727680,PMC555536,10.1186/1471-2105-6-37,PMC000xxxxxx/PMC555536.xml,1471-2105-6-37,,
15745441,PMC555537,10.1186/1472-6882-5-4,PMC000xxxxxx/PMC555537.xml,1472-6882-5-4,,
15740610,PMC555538,10.1186/1471-2407-5-22,PMC000xxxxxx/PMC555538.xml,1471-2407-5-22,,
15748282,PMC555539,10.1186/1475-2891-4-11,PMC000xxxxxx/PMC555539.xml,1475-2891-4-11,,
15745446,PMC555540,10.1186/1471-2415-5-2,PMC000xxxxxx/PMC555540.xml,1471-2415-5-2,,
,PMC555541,10.1186/1471-2105-6-42,PMC000xxxxxx/PMC555541.xml,1471-2105-6-42,,
15743520,PMC555542,10.1186/1477-7819-3-16,PMC000xxxxxx/PMC555542.xml,1477-7819-3-16,,
15760477,PMC555543,10.1186/1471-2156-6-14,PMC000xxxxxx/PMC555543.xml,1471-2156-6-14,,
15745454,PMC555544,10.1186/1476-0711-4-4,PMC000xxxxxx/PMC555544.xml,1476-0711-4-4,,
15755326,PMC555545,10.1186/1476-0711-4-5,PMC000xxxxxx/PMC555545.xml,1476-0711-4-5,,
15760471,PMC555546,10.1186/1468-6708-6-3,PMC000xxxxxx/PMC555546.xml,1468-6708-6-3,,
15743536,PMC555547,10.1186/1475-2867-5-5,PMC000xxxxxx/PMC555547.xml,1475-2867-5-5,,
15766386,PMC555548,10.1186/1475-2875-4-16,PMC000xxxxxx/PMC555548.xml,1475-2875-4-16,,
15755320,PMC555549,10.1186/1471-2164-6-31,PMC000xxxxxx/PMC555549.xml,1471-2164-6-31,,
15762984,PMC555550,10.1186/1471-2202-6-16,PMC000xxxxxx/PMC555550.xml,1471-2202-6-16,,
15745455,PMC555551,10.1186/1476-5918-4-3,PMC000xxxxxx/PMC555551.xml,1476-5918-4-3,,
15748292,PMC555552,10.1186/1471-230X-5-9,PMC000xxxxxx/PMC555552.xml,1471-230X-5-9,,
15743541,PMC555553,10.1186/1471-2407-5-26,PMC000xxxxxx/PMC555553.xml,1471-2407-5-26,,
15733323,PMC555554,10.1186/1471-2482-5-2,PMC000xxxxxx/PMC555554.xml,1471-2482-5-2,,
15743519,PMC555555,10.1186/1472-6807-5-5,PMC000xxxxxx/PMC555555.xml,1472-6807-5-5,,
15762986,PMC555556,10.1186/1472-6823-5-3,PMC000xxxxxx/PMC555556.xml,1472-6823-5-3,,
15762998,PMC555557,10.1186/1742-2094-2-9,PMC000xxxxxx/PMC555557.xml,1742-2094-2-9,,
15755318,PMC555558,10.1186/1471-2105-6-46,PMC000xxxxxx/PMC555558.xml,1471-2105-6-46,,
15755327,PMC555559,10.1186/1475-2867-5-6,PMC000xxxxxx/PMC555559.xml,1475-2867-5-6,,
15743533,PMC555560,10.1186/1471-2202-6-15,PMC000xxxxxx/PMC555560.xml,1471-2202-6-15,,
15740632,PMC555561,10.1186/1743-0003-2-7,PMC000xxxxxx/PMC555561.xml,1743-0003-2-7,,
15762994,PMC555562,10.1186/1477-044X-3-1,PMC000xxxxxx/PMC555562.xml,1477-044X-3-1,,
15743532,PMC555563,10.1186/1742-7622-2-1,PMC000xxxxxx/PMC555563.xml,1742-7622-2-1,,
15762991,PMC555564,10.1186/1471-2202-6-17,PMC000xxxxxx/PMC555564.xml,1471-2202-6-17,,
15748289,PMC555565,10.1186/1471-2458-5-22,PMC000xxxxxx/PMC555565.xml,1471-2458-5-22,,
15762995,PMC555566,10.1186/1743-7075-2-8,PMC000xxxxxx/PMC555566.xml,1743-7075-2-8,,
15760476,PMC555567,10.1186/1472-6815-5-2,PMC000xxxxxx/PMC555567.xml,1472-6815-5-2,,
15762981,PMC555568,10.1186/1471-2482-5-4,PMC000xxxxxx/PMC555568.xml,1471-2482-5-4,,
15752430,PMC555569,10.1186/1471-2121-6-11,PMC000xxxxxx/PMC555569.xml,1471-2121-6-11,,
