pmid,pmc,doi,File,publisher-id,sici,pii,other,medline,manuscript
16270930,PMC1277084,10.1186/1746-4269-1-4,PMC001xxxxxx/PMC1277084.xml,1746-4269-1-4,,,,,
16270931,PMC1277085,10.1186/1746-4269-1-5,PMC001xxxxxx/PMC1277085.xml,1746-4269-1-5,,,,,
16270936,PMC1277086,10.1186/1746-4269-1-6,PMC001xxxxxx/PMC1277086.xml,1746-4269-1-6,,,,,
16270940,PMC1277087,10.1186/1746-4269-1-7,PMC001xxxxxx/PMC1277087.xml,1746-4269-1-7,,,,,
16270941,PMC1277088,10.1186/1746-4269-1-8,PMC001xxxxxx/PMC1277088.xml,1746-4269-1-8,,,,,
15345368,PMC1277115,10.1289/txg.7020,PMC001xxxxxx/PMC1277115.xml,ehp0112-001217,,,,,
15345369,PMC1277116,10.1289/txg.7034,PMC001xxxxxx/PMC1277116.xml,ehp0112-001225,,,,,
15345370,PMC1277117,10.1289/txg.7036,PMC001xxxxxx/PMC1277117.xml,ehp0112-001236,,,,,
15345371,PMC1277118,10.1289/txg.7125,PMC001xxxxxx/PMC1277118.xml,ehp0112-001249,,,,,
15345372,PMC1277119,10.1289/txg.7152,PMC001xxxxxx/PMC1277119.xml,ehp0112-001255,,,,,
15345373,PMC1277120,,PMC001xxxxxx/PMC1277120.xml,ehp0112-a00662,,,,,
15345374,PMC1277121,,PMC001xxxxxx/PMC1277121.xml,ehp0112-a00663,,,,,
,PMC1277122,,PMC001xxxxxx/PMC1277122.xml,ehp0112-a00664,,,,,
15345376,PMC1277123,,PMC001xxxxxx/PMC1277123.xml,ehp0112-a00666,,,,,
15345377,PMC1277124,,PMC001xxxxxx/PMC1277124.xml,ehp0112-a00670,,,,,
15366185,PMC1277125,,PMC001xxxxxx/PMC1277125.xml,ehp0112-a00671,,,,,
15366186,PMC1277126,,PMC001xxxxxx/PMC1277126.xml,ehp0112-a00672,,,,,
15366187,PMC1277127,,PMC001xxxxxx/PMC1277127.xml,ehp0112-a00673,,,,,
15366188,PMC1277128,,PMC001xxxxxx/PMC1277128.xml,ehp0112-a00674,,,,,
15345378,PMC1277129,,PMC001xxxxxx/PMC1277129.xml,ehp0112-a00676,,,,,
15345379,PMC1277130,,PMC001xxxxxx/PMC1277130.xml,ehp0112-a00678,,,,,
,PMC1277131,,PMC001xxxxxx/PMC1277131.xml,ehp0112-a00686,,,,,
,PMC1277132,,PMC001xxxxxx/PMC1277132.xml,ehp0112-a00687,,,,,
,PMC1277133,,PMC001xxxxxx/PMC1277133.xml,ehp0112-a00690,,,,,
,PMC1277134,,PMC001xxxxxx/PMC1277134.xml,ehp0112-a0706a,,,,,
,PMC1277135,,PMC001xxxxxx/PMC1277135.xml,ehp0112-a0706b,,,,,
16255776,PMC1277814,10.1186/1742-6405-2-10,PMC001xxxxxx/PMC1277814.xml,1742-6405-2-10,,,,,
16219101,PMC1277815,10.1186/1742-6405-2-9,PMC001xxxxxx/PMC1277815.xml,1742-6405-2-9,,,,,
16216121,PMC1277816,10.1186/1744-9081-1-18,PMC001xxxxxx/PMC1277816.xml,1744-9081-1-18,,,,,
16225693,PMC1277817,10.1186/1472-6882-5-19,PMC001xxxxxx/PMC1277817.xml,1472-6882-5-19,,,,,
16242037,PMC1277818,10.1186/1471-2091-6-22,PMC001xxxxxx/PMC1277818.xml,1471-2091-6-22,,,,,
16221309,PMC1277819,10.1186/1471-2105-6-248,PMC001xxxxxx/PMC1277819.xml,1471-2105-6-248,,,,,
16236178,PMC1277820,10.1186/1741-7007-3-22,PMC001xxxxxx/PMC1277820.xml,1741-7007-3-22,,,,,
16212670,PMC1277821,10.1186/1471-2407-5-130,PMC001xxxxxx/PMC1277821.xml,1471-2407-5-130,,,,,
16242021,PMC1277822,10.1186/1471-2407-5-136,PMC001xxxxxx/PMC1277822.xml,1471-2407-5-136,,,,,
16242019,PMC1277823,10.1186/1471-213X-5-24,PMC001xxxxxx/PMC1277823.xml,1471-213X-5-24,,,,,
16236172,PMC1277824,10.1186/1471-2164-6-144,PMC001xxxxxx/PMC1277824.xml,1471-2164-6-144,,,,,
16255770,PMC1277825,10.1186/1471-2164-6-148,PMC001xxxxxx/PMC1277825.xml,1471-2164-6-148,,,,,
16236177,PMC1277826,10.1186/1471-2334-5-88,PMC001xxxxxx/PMC1277826.xml,1471-2334-5-88,,,,,
16212673,PMC1277827,10.1186/1472-684X-4-6,PMC001xxxxxx/PMC1277827.xml,1472-684X-4-6,,,,,
16225695,PMC1277828,10.1186/1471-2210-5-15,PMC001xxxxxx/PMC1277828.xml,1471-2210-5-15,,,,,
16242024,PMC1277829,10.1186/1471-2482-5-22,PMC001xxxxxx/PMC1277829.xml,1471-2482-5-22,,,,,
16202168,PMC1277830,10.1186/1475-2867-5-30,PMC001xxxxxx/PMC1277830.xml,1475-2867-5-30,,,,,
16207378,PMC1277831,10.1186/1475-2840-4-16,PMC001xxxxxx/PMC1277831.xml,1475-2840-4-16,,,,,
16197555,PMC1277832,10.1186/1746-1340-13-21,PMC001xxxxxx/PMC1277832.xml,1746-1340-13-21,,,,,
16270907,PMC1277833,10.1186/1745-9974-1-10,PMC001xxxxxx/PMC1277833.xml,1745-9974-1-10,,,,,
16236166,PMC1277834,10.1186/1476-069X-4-22,PMC001xxxxxx/PMC1277834.xml,1476-069X-4-22,,,,,
16242041,PMC1277835,10.1186/1476-069X-4-23,PMC001xxxxxx/PMC1277835.xml,1476-069X-4-23,,,,,
16219108,PMC1277836,10.1186/1479-0556-3-8,PMC001xxxxxx/PMC1277836.xml,1479-0556-3-8,,,,,
16232311,PMC1277837,10.1186/1477-7517-2-21,PMC001xxxxxx/PMC1277837.xml,1477-7517-2-21,,,,,
16209720,PMC1277838,10.1186/1477-7525-3-60,PMC001xxxxxx/PMC1277838.xml,1477-7525-3-60,,,,,
16236167,PMC1277839,10.1186/1477-7525-3-63,PMC001xxxxxx/PMC1277839.xml,1477-7525-3-63,,,,,
16248898,PMC1277840,10.1186/1479-5868-2-16,PMC001xxxxxx/PMC1277840.xml,1479-5868-2-16,,,,,
16262893,PMC1277841,10.1186/1476-072X-4-26,PMC001xxxxxx/PMC1277841.xml,1476-072X-4-26,,,,,
16242026,PMC1277842,10.1186/1477-7800-2-22,PMC001xxxxxx/PMC1277842.xml,1477-7800-2-22,,,,,
16207373,PMC1277843,10.1186/1743-0003-2-31,PMC001xxxxxx/PMC1277843.xml,1743-0003-2-31,,,,,
16202171,PMC1277844,10.1186/1476-511X-4-23,PMC001xxxxxx/PMC1277844.xml,1476-511X-4-23,,,,,
16209707,PMC1277845,10.1186/1476-511X-4-24,PMC001xxxxxx/PMC1277845.xml,1476-511X-4-24,,,,,
16242017,PMC1277846,10.1186/1475-2875-4-51,PMC001xxxxxx/PMC1277846.xml,1475-2875-4-51,,,,,
16202175,PMC1277847,10.1186/1475-2891-4-26,PMC001xxxxxx/PMC1277847.xml,1475-2891-4-26,,,,,
16242030,PMC1277848,10.1186/1742-4755-2-8,PMC001xxxxxx/PMC1277848.xml,1742-4755-2-8,,,,,
16232319,PMC1277849,10.1186/1742-4690-2-62,PMC001xxxxxx/PMC1277849.xml,1742-4690-2-62,,,,,
16212675,PMC1277850,10.1186/1465-9921-6-113,PMC001xxxxxx/PMC1277850.xml,1465-9921-6-113,,,,,
16216130,PMC1277851,10.1186/1465-9921-6-115,PMC001xxxxxx/PMC1277851.xml,1465-9921-6-115,,,,,
16236180,PMC1277852,10.1186/1477-7819-3-67,PMC001xxxxxx/PMC1277852.xml,1477-7819-3-67,,,,,
15687047,PMC1277853,10.1289/ehp.7343,PMC001xxxxxx/PMC1277853.xml,ehp0113-000119,,,,,
15687048,PMC1277854,10.1289/ehp.7254,PMC001xxxxxx/PMC1277854.xml,ehp0113-000123,,,,,
15687049,PMC1277855,10.1289/ehp.7473,PMC001xxxxxx/PMC1277855.xml,ehp0113-000137,,,,,
15687050,PMC1277856,10.1289/ehp.7467,PMC001xxxxxx/PMC1277856.xml,ehp0113-000143,,,,,
15687051,PMC1277857,10.1289/ehp.7421,PMC001xxxxxx/PMC1277857.xml,ehp0113-000149,,,,,
15687052,PMC1277858,10.1289/ehp.7417,PMC001xxxxxx/PMC1277858.xml,ehp0113-000155,,,,,
15687053,PMC1277859,10.1289/ehp.7329,PMC001xxxxxx/PMC1277859.xml,ehp0113-000164,,,,,
15687054,PMC1277860,10.1289/ehp.7389,PMC001xxxxxx/PMC1277860.xml,ehp0113-000170,,,,,
15687046,PMC1277861,10.1289/ehp.7252,PMC001xxxxxx/PMC1277861.xml,ehp0113-000175,,,,,
15687055,PMC1277862,10.1289/ehp.6935,PMC001xxxxxx/PMC1277862.xml,ehp0113-000180,,,,,
15687056,PMC1277863,10.1289/ehp.6934,PMC001xxxxxx/PMC1277863.xml,ehp0113-000186,,,,,
15687057,PMC1277864,10.1289/ehp.7337,PMC001xxxxxx/PMC1277864.xml,ehp0113-000192,,,,,
15687058,PMC1277865,10.1289/ehp.7523,PMC001xxxxxx/PMC1277865.xml,ehp0113-000201,,,,,
15687059,PMC1277866,10.1289/ehp.7200,PMC001xxxxxx/PMC1277866.xml,ehp0113-000207,,,,,
15687060,PMC1277867,10.1289/ehp.6984,PMC001xxxxxx/PMC1277867.xml,ehp0113-000211,,,,,
15687061,PMC1277868,10.1289/ehp.7382,PMC001xxxxxx/PMC1277868.xml,ehp0113-000220,,,,,
15687062,PMC1277869,10.1289/ehp.7111,PMC001xxxxxx/PMC1277869.xml,ehp0113-000225,,,,,
15687063,PMC1277870,10.1289/txg.7273,PMC001xxxxxx/PMC1277870.xml,ehp0113-000233,,,,,
15687039,PMC1277871,,PMC001xxxxxx/PMC1277871.xml,ehp0113-a00084,,,,,
,PMC1277872,,PMC001xxxxxx/PMC1277872.xml,ehp0113-a00085,,,,,
15687041,PMC1277873,,PMC001xxxxxx/PMC1277873.xml,ehp0113-a00086,,,,,
,PMC1277874,,PMC001xxxxxx/PMC1277874.xml,ehp0113-a00089,,,,,
15687043,PMC1277875,,PMC001xxxxxx/PMC1277875.xml,ehp0113-a00090,,,,,
,PMC1277876,,PMC001xxxxxx/PMC1277876.xml,ehp0113-a00093,,,,,
15687044,PMC1277877,,PMC001xxxxxx/PMC1277877.xml,ehp0113-a00094,,,,,
,PMC1277878,,PMC001xxxxxx/PMC1277878.xml,ehp0113-a00096,,,,,
,PMC1277879,,PMC001xxxxxx/PMC1277879.xml,ehp0113-a00097,,,,,
15687045,PMC1277880,,PMC001xxxxxx/PMC1277880.xml,ehp0113-a00099,,,,,
15687036,PMC1277881,,PMC001xxxxxx/PMC1277881.xml,ehp0113-a00106,,,,,
,PMC1277882,,PMC001xxxxxx/PMC1277882.xml,ehp0113-a00117,,,,,
,PMC1277883,,PMC001xxxxxx/PMC1277883.xml,ehp0113-a00119,,,,,
,PMC1277884,,PMC001xxxxxx/PMC1277884.xml,ehp0113-a00120,,,,,
,PMC1277885,,PMC001xxxxxx/PMC1277885.xml,ehp0113-a0087a,,,,,
15687042,PMC1277886,,PMC001xxxxxx/PMC1277886.xml,ehp0113-a0087b,,,,,
15732177,PMC1277887,,PMC001xxxxxx/PMC1277887.xml,ehp0113-a0091a,,,,,
,PMC1277888,,PMC001xxxxxx/PMC1277888.xml,ehp0113-a0091b,,,,,
,PMC1277889,,PMC001xxxxxx/PMC1277889.xml,ehp0113-a0092a,,,,,
,PMC1277890,,PMC001xxxxxx/PMC1277890.xml,ehp0113-a0092b,,,,,
,PMC1277891,,PMC001xxxxxx/PMC1277891.xml,ehp0113-a0116a,,,,,
,PMC1277892,,PMC001xxxxxx/PMC1277892.xml,ehp0113-a0116b,,,,,
,PMC1277893,,PMC001xxxxxx/PMC1277893.xml,ehp0113-a0132a,,,,,
,PMC1277894,,PMC001xxxxxx/PMC1277894.xml,ehp0113-a0132b,,,,,
16276403,PMC1277907,10.1371/journal.pgen.0010052,PMC001xxxxxx/PMC1277907.xml,05-PLGE-RA-0151R2,plge-01-05-01,,,,
16276404,PMC1277927,10.1371/journal.ppat.0010022,PMC001xxxxxx/PMC1277927.xml,05-PLPA-RA-0065R2,plpa-01-03-01,,,,
16259530,PMC1277928,10.1371/journal.pmed.0020340,PMC001xxxxxx/PMC1277928.xml,,,,,,
16262450,PMC1277929,10.1371/journal.pmed.0020344,PMC001xxxxxx/PMC1277929.xml,,,,,,
16266219,PMC1277930,10.1371/journal.pmed.0020380,PMC001xxxxxx/PMC1277930.xml,,,,,,
16268734,PMC1277931,10.1371/journal.pmed.0020392,PMC001xxxxxx/PMC1277931.xml,,,,,,
16259531,PMC1277932,10.1371/journal.pmed.0020407,PMC001xxxxxx/PMC1277932.xml,,,,,,
,PMC1277933,10.1371/journal.pmed.0020408,PMC001xxxxxx/PMC1277933.xml,,,,,,
,PMC1277934,10.1371/journal.pmed.0020411,PMC001xxxxxx/PMC1277934.xml,,,,,,
,PMC1277935,10.1371/journal.pmed.0020413,PMC001xxxxxx/PMC1277935.xml,,,,,,
15670433,PMC1277942,,PMC001xxxxxx/PMC1277942.xml,PCDv14_04_0092,,,,,
,PMC1277943,,PMC001xxxxxx/PMC1277943.xml,PCDv14_04_0084,,,,,
15670434,PMC1277944,,PMC001xxxxxx/PMC1277944.xml,PCDv14_04_0074,,,,,
15670437,PMC1277946,,PMC001xxxxxx/PMC1277946.xml,PCDv14_04_0034,,,,,
15670438,PMC1277947,,PMC001xxxxxx/PMC1277947.xml,PCDv14_03_0038,,,,,
15670440,PMC1277948,,PMC001xxxxxx/PMC1277948.xml,PCDv14_04_0041,,,,,
15670441,PMC1277949,,PMC001xxxxxx/PMC1277949.xml,PCDv14_04_0028,,,,,
15670442,PMC1277950,,PMC001xxxxxx/PMC1277950.xml,PCDv14_04_0035,,,,,
15670443,PMC1277951,,PMC001xxxxxx/PMC1277951.xml,PCDv14_04_0058,,,,,
15670444,PMC1277952,,PMC001xxxxxx/PMC1277952.xml,PCDv14_03_0036,,,,,
15670445,PMC1277953,,PMC001xxxxxx/PMC1277953.xml,PCDv14_04_0004,,,,,
15670446,PMC1277954,,PMC001xxxxxx/PMC1277954.xml,PCDv14_04_0070,,,,,
15670447,PMC1277955,,PMC001xxxxxx/PMC1277955.xml,PCDv14_04_0019,,,,,
15670448,PMC1277956,,PMC001xxxxxx/PMC1277956.xml,PCDv14_04_0020,,,,,
15670449,PMC1277957,,PMC001xxxxxx/PMC1277957.xml,PCDv14_04_0067,,,,,
15670450,PMC1277958,,PMC001xxxxxx/PMC1277958.xml,PCDv14_04_0067,,,,,
15670451,PMC1277959,,PMC001xxxxxx/PMC1277959.xml,PCDv14_03_0037,,,,,
15670452,PMC1277960,,PMC001xxxxxx/PMC1277960.xml,PCDv14_04_0047,,,,,
,PMC1277961,,PMC001xxxxxx/PMC1277961.xml,PCDv13_04_0060,,,,,
15670453,PMC1277962,,PMC001xxxxxx/PMC1277962.xml,PCDv14_04_0056,,,,,
15811824,PMC1278473,10.1289/ehp.7611,PMC001xxxxxx/PMC1278473.xml,ehp0113-000369,,,,,
15811825,PMC1278474,10.1289/ehp.6362,PMC001xxxxxx/PMC1278474.xml,ehp0113-000375,,,,,
15811826,PMC1278475,10.1289/ehp.6987,PMC001xxxxxx/PMC1278475.xml,ehp0113-000383,,,,,
15811827,PMC1278476,10.1289/ehp.7534,PMC001xxxxxx/PMC1278476.xml,ehp0113-000391,,,,,
15811828,PMC1278477,10.1289/ehp.7333,PMC001xxxxxx/PMC1278477.xml,ehp0113-000396,,,,,
15811829,PMC1278478,10.1289/ehp.7538,PMC001xxxxxx/PMC1278478.xml,ehp0113-000402,,,,,
15811830,PMC1278479,10.1289/ehp.7375,PMC001xxxxxx/PMC1278479.xml,ehp0113-000406,,,,,
15811831,PMC1278480,10.1289/ehp.7436,PMC001xxxxxx/PMC1278480.xml,ehp0113-000412,,,,,
15811832,PMC1278481,10.1289/ehp.7403,PMC001xxxxxx/PMC1278481.xml,ehp0113-000418,,,,,
15811833,PMC1278482,10.1289/ehp.7305,PMC001xxxxxx/PMC1278482.xml,ehp0113-000425,,,,,
15811834,PMC1278483,10.1289/ehp.7505,PMC001xxxxxx/PMC1278483.xml,ehp0113-000431,,,,,
15811835,PMC1278484,10.1289/ehp.7579,PMC001xxxxxx/PMC1278484.xml,ehp0113-000440,,,,,
15811823,PMC1278485,10.1289/ehp.7469,PMC001xxxxxx/PMC1278485.xml,ehp0113-000447,,,,,
15811836,PMC1278486,10.1289/ehp.7457,PMC001xxxxxx/PMC1278486.xml,ehp0113-000454,,,,,
15811837,PMC1278487,10.1289/ehp.7649,PMC001xxxxxx/PMC1278487.xml,ehp0113-000461,,,,,
15811838,PMC1278488,10.1289/ehp.6932,PMC001xxxxxx/PMC1278488.xml,ehp0113-000465,,,,,
15811839,PMC1278489,10.1289/ehp.7386,PMC001xxxxxx/PMC1278489.xml,ehp0113-000478,,,,,
15811840,PMC1278490,10.1289/ehp.7559,PMC001xxxxxx/PMC1278490.xml,ehp0113-000485,,,,,
15811841,PMC1278491,10.1289/ehp.7594,PMC001xxxxxx/PMC1278491.xml,ehp0113-000491,,,,,
15811842,PMC1278492,10.1289/ehp.7490,PMC001xxxxxx/PMC1278492.xml,ehp0113-000494,,,,,
15811822,PMC1278493,10.1289/ehp.7511,PMC001xxxxxx/PMC1278493.xml,ehp0113-000499,,,,,
15811843,PMC1278494,10.1289/ehp.6890,PMC001xxxxxx/PMC1278494.xml,ehp0113-000504,,,,,
15811844,PMC1278495,10.1289/ehp.7564,PMC001xxxxxx/PMC1278495.xml,ehp0113-000509,,,,,
15811809,PMC1278496,,PMC001xxxxxx/PMC1278496.xml,ehp0113-a00218,,,,,
,PMC1278497,,PMC001xxxxxx/PMC1278497.xml,ehp0113-a00220,,,,,
15811811,PMC1278498,,PMC001xxxxxx/PMC1278498.xml,ehp0113-a00224,,,,,
,PMC1278499,,PMC001xxxxxx/PMC1278499.xml,ehp0113-a00227,,,,,
15811816,PMC1278500,,PMC001xxxxxx/PMC1278500.xml,ehp0113-a00230,,,,,
,PMC1278501,,PMC001xxxxxx/PMC1278501.xml,ehp0113-a00233,,,,,
15811817,PMC1278502,,PMC001xxxxxx/PMC1278502.xml,ehp0113-a00234,,,,,
15828128,PMC1278503,,PMC001xxxxxx/PMC1278503.xml,ehp0113-a00237,,,,,
15811818,PMC1278504,,PMC001xxxxxx/PMC1278504.xml,ehp0113-a00238,,,,,
15811819,PMC1278505,,PMC001xxxxxx/PMC1278505.xml,ehp0113-a00246,,,,,
15811820,PMC1278506,,PMC001xxxxxx/PMC1278506.xml,ehp0113-a00250,,,,,
,PMC1278507,,PMC001xxxxxx/PMC1278507.xml,ehp0113-a00255,,,,,
,PMC1278508,,PMC001xxxxxx/PMC1278508.xml,ehp0113-a00259,,,,,
,PMC1278509,,PMC001xxxxxx/PMC1278509.xml,ehp0113-a00260,,,,,
15811813,PMC1278510,,PMC001xxxxxx/PMC1278510.xml,ehp0113-a0225a,,,,,
,PMC1278511,,PMC001xxxxxx/PMC1278511.xml,ehp0113-a0225b,,,,,
15811815,PMC1278512,,PMC001xxxxxx/PMC1278512.xml,ehp0113-a0226a,,,,,
,PMC1278513,,PMC001xxxxxx/PMC1278513.xml,ehp0113-a0226b,,,,,
15828126,PMC1278514,,PMC001xxxxxx/PMC1278514.xml,ehp0113-a0231a,,,,,
,PMC1278515,,PMC001xxxxxx/PMC1278515.xml,ehp0113-a0231b,,,,,
,PMC1278516,,PMC001xxxxxx/PMC1278516.xml,ehp0113-a0232a,,,,,
,PMC1278517,,PMC001xxxxxx/PMC1278517.xml,ehp0113-a0232b,,,,,
15828127,PMC1278518,,PMC001xxxxxx/PMC1278518.xml,ehp0113-a0236a,,,,,
,PMC1278519,,PMC001xxxxxx/PMC1278519.xml,ehp0113-a0236b,,,,,
,PMC1278520,10.1289/ehp.113-a254a,PMC001xxxxxx/PMC1278520.xml,ehp0113-a0254a,,,,,
,PMC1278521,,PMC001xxxxxx/PMC1278521.xml,ehp0113-a0254b,,,,,
,PMC1278522,,PMC001xxxxxx/PMC1278522.xml,ehp0113-a0274a,,,,,
,PMC1278523,,PMC001xxxxxx/PMC1278523.xml,ehp0113-a0274b,,,,,
16262444,PMC1278935,10.1371/journal.pbio.0030375,PMC001xxxxxx/PMC1278935.xml,,,,,,
16262445,PMC1278936,10.1371/journal.pbio.0030383,PMC001xxxxxx/PMC1278936.xml,,,,,,
16262446,PMC1278937,10.1371/journal.pbio.0030393,PMC001xxxxxx/PMC1278937.xml,,,,,,
,PMC1278938,10.1371/journal.pbio.0030411,PMC001xxxxxx/PMC1278938.xml,,,,,,
,PMC1278939,10.1371/journal.pbio.0030419,PMC001xxxxxx/PMC1278939.xml,,,,,,
,PMC1278940,10.1371/journal.pbio.0030431,PMC001xxxxxx/PMC1278940.xml,,,,,,
16079059,PMC1280329,10.1289/ehp.7784,PMC001xxxxxx/PMC1280329.xml,ehp0113-000920,,,,,
16079070,PMC1280340,10.1289/ehp.7814,PMC001xxxxxx/PMC1280340.xml,ehp0113-001001,,,,,
16079072,PMC1280342,10.1289/ehp.7712,PMC001xxxxxx/PMC1280342.xml,ehp0113-001015,,,,,
16079073,PMC1280343,10.1289/ehp.7735,PMC001xxxxxx/PMC1280343.xml,ehp0113-001022,,,,,
16079078,PMC1280348,10.1289/ehp.7785,PMC001xxxxxx/PMC1280348.xml,ehp0113-001052,,,,,
16079083,PMC1280353,10.1289/ehp.7617,PMC001xxxxxx/PMC1280353.xml,ehp0113-001083,,,,,
,PMC1280361,,PMC001xxxxxx/PMC1280361.xml,ehp0113-a00519,,,,,
,PMC1280374,,PMC001xxxxxx/PMC1280374.xml,ehp0113-a0508b,,,,,
,PMC1280381,,PMC001xxxxxx/PMC1280381.xml,ehp0113-a0518a,,,,,
,PMC1280382,,PMC001xxxxxx/PMC1280382.xml,ehp0113-a0518b,,,,,
,PMC1280385,,PMC001xxxxxx/PMC1280385.xml,ehp0113-a0558a,,,,,
,PMC1280386,,PMC001xxxxxx/PMC1280386.xml,ehp0113-a0558b,,,,,
16140613,PMC1280387,10.1289/ehp.8254,PMC001xxxxxx/PMC1280387.xml,ehp0113-001117,,,,,
16140614,PMC1280388,10.1289/ehp.7816,PMC001xxxxxx/PMC1280388.xml,ehp0113-001120,,,,,
16140615,PMC1280389,10.1289/ehp.7834,PMC001xxxxxx/PMC1280389.xml,ehp0113-001123,,,,,
16140616,PMC1280390,10.1289/ehp.7667,PMC001xxxxxx/PMC1280390.xml,ehp0113-001125,,,,,
16140617,PMC1280391,10.1289/ehp.7832,PMC001xxxxxx/PMC1280391.xml,ehp0113-001134,,,,,
16140618,PMC1280392,10.1289/ehp.7822,PMC001xxxxxx/PMC1280392.xml,ehp0113-001140,,,,,
16140619,PMC1280393,10.1289/ehp.7774,PMC001xxxxxx/PMC1280393.xml,ehp0113-001148,,,,,
16140620,PMC1280394,10.1289/ehp.7907,PMC001xxxxxx/PMC1280394.xml,ehp0113-001153,,,,,
16140621,PMC1280395,10.1289/ehp.7374,PMC001xxxxxx/PMC1280395.xml,ehp0113-001160,,,,,
16140622,PMC1280396,10.1289/ehp.7843,PMC001xxxxxx/PMC1280396.xml,ehp0113-001164,,,,,
16140623,PMC1280397,10.1289/ehp.7561,PMC001xxxxxx/PMC1280397.xml,ehp0113-001172,,,,,
16140624,PMC1280398,10.1289/ehp.7198,PMC001xxxxxx/PMC1280398.xml,ehp0113-001178,,,,,
16140625,PMC1280399,10.1289/ehp.7493,PMC001xxxxxx/PMC1280399.xml,ehp0113-001184,,,,,
16140626,PMC1280400,10.1289/ehp.7691,PMC001xxxxxx/PMC1280400.xml,ehp0113-001190,,,,,
16140627,PMC1280401,10.1289/ehp.7974,PMC001xxxxxx/PMC1280401.xml,ehp0113-001196,,,,,
16140628,PMC1280402,10.1289/ehp.7542,PMC001xxxxxx/PMC1280402.xml,ehp0113-001205,,,,,
16140629,PMC1280403,10.1289/ehp.7986,PMC001xxxxxx/PMC1280403.xml,ehp0113-001209,,,,,
16140630,PMC1280404,10.1289/ehp.7751,PMC001xxxxxx/PMC1280404.xml,ehp0113-001212,,,,,
16140631,PMC1280405,10.1289/ehp.7932,PMC001xxxxxx/PMC1280405.xml,ehp0113-001222,,,,,
16140632,PMC1280406,10.1289/ehp.7806,PMC001xxxxxx/PMC1280406.xml,ehp0113-001226,,,,,
16140633,PMC1280407,10.1289/ehp.7571,PMC001xxxxxx/PMC1280407.xml,ehp0113-001230,,,,,
16140634,PMC1280408,10.1289/ehp.7573,PMC001xxxxxx/PMC1280408.xml,ehp0113-001234,,,,,
16140635,PMC1280409,10.1289/ehp.7572,PMC001xxxxxx/PMC1280409.xml,ehp0113-001239,,,,,
16140636,PMC1280410,10.1289/ehp.7568,PMC001xxxxxx/PMC1280410.xml,ehp0113-001243,,,,,
16140637,PMC1280411,10.1289/ehp.7567,PMC001xxxxxx/PMC1280411.xml,ehp0113-001250,,,,,
16140638,PMC1280412,10.1289/ehp.7569,PMC001xxxxxx/PMC1280412.xml,ehp0113-001257,,,,,
16140639,PMC1280413,10.1289/ehp.7570,PMC001xxxxxx/PMC1280413.xml,ehp0113-001263,,,,,
16140601,PMC1280414,,PMC001xxxxxx/PMC1280414.xml,ehp0113-a00574,,,,,
16140602,PMC1280415,,PMC001xxxxxx/PMC1280415.xml,ehp0113-a00578,,,,,
16140603,PMC1280416,,PMC001xxxxxx/PMC1280416.xml,ehp0113-a00580,,,,,
,PMC1280417,,PMC001xxxxxx/PMC1280417.xml,ehp0113-a00583,,,,,
16140607,PMC1280418,,PMC001xxxxxx/PMC1280418.xml,ehp0113-a00588,,,,,
,PMC1280419,,PMC001xxxxxx/PMC1280419.xml,ehp0113-a00591,,,,,
16140608,PMC1280420,,PMC001xxxxxx/PMC1280420.xml,ehp0113-a00592,,,,,
,PMC1280421,,PMC001xxxxxx/PMC1280421.xml,ehp0113-a00595,,,,,
16158523,PMC1280422,,PMC001xxxxxx/PMC1280422.xml,ehp0113-a00596,,,,,
16140609,PMC1280423,,PMC001xxxxxx/PMC1280423.xml,ehp0113-a00598,,,,,
16140610,PMC1280424,,PMC001xxxxxx/PMC1280424.xml,ehp0113-a00606,,,,,
,PMC1280425,,PMC001xxxxxx/PMC1280425.xml,ehp0113-a00615,,,,,
,PMC1280426,,PMC001xxxxxx/PMC1280426.xml,ehp0113-a00616,,,,,
,PMC1280427,,PMC001xxxxxx/PMC1280427.xml,ehp0113-a00617,,,,,
,PMC1280428,,PMC001xxxxxx/PMC1280428.xml,ehp0113-a00618,,,,,
16140605,PMC1280429,,PMC001xxxxxx/PMC1280429.xml,ehp0113-a0581a,,,,,
,PMC1280430,,PMC001xxxxxx/PMC1280430.xml,ehp0113-a0581b,,,,,
16140604,PMC1280431,,PMC001xxxxxx/PMC1280431.xml,ehp0113-a0581c,,,,,
16140606,PMC1280432,,PMC001xxxxxx/PMC1280432.xml,ehp0113-a0582a,,,,,
,PMC1280433,,PMC001xxxxxx/PMC1280433.xml,ehp0113-a0582b,,,,,
16158522,PMC1280434,,PMC001xxxxxx/PMC1280434.xml,ehp0113-a0589a,,,,,
,PMC1280435,,PMC001xxxxxx/PMC1280435.xml,ehp0113-a0589b,,,,,
,PMC1280436,,PMC001xxxxxx/PMC1280436.xml,ehp0113-a0590a,,,,,
,PMC1280437,,PMC001xxxxxx/PMC1280437.xml,ehp0113-a0590b,,,,,
,PMC1280438,,PMC001xxxxxx/PMC1280438.xml,ehp0113-a0614a,,,,,
,PMC1280439,,PMC001xxxxxx/PMC1280439.xml,ehp0113-a0614b,,,,,
,PMC1280440,,PMC001xxxxxx/PMC1280440.xml,ehp0113-a0632a,,,,,
,PMC1280441,,PMC001xxxxxx/PMC1280441.xml,ehp0113-a0632b,,,,,
